"Name","SRX697827_SRR1571697_TPM","SRX697828_SRR1571698_TPM","SRX697829_SRR1571699_TPM","SRX697830_SRR1571700_TPM","SRX697831_SRR1571701_TPM","SRX697832_SRR1571702_TPM","SRX697833_SRR1571703_TPM","pir","subfam"
"NODE_208_length_14750_cov_89.0604",11.376305,15.857161,16.767092,13.552235,9.074806,5.722013,4.753166,FALSE,"noCluster"
"NODE_209_length_14749_cov_42.1013",4.970442,7.862402,8.266433,6.922716,5.276448,2.184787,1.93807,FALSE,"noCluster"
"NODE_210_length_14717_cov_40.016",5.837142,5.262214,5.438888,3.332841,2.56798,3.771706,8.448387,FALSE,"noCluster"
"NODE_211_length_14715_cov_61.6456",7.270749,9.887914,10.99039,9.218933,6.995753,5.016726,4.56384,FALSE,"noCluster"
"NODE_212_length_14715_cov_31.5901",2.049873,4.120048,4.975428,5.021802,5.35159,3.445888,3.180858,FALSE,"noCluster"
"NODE_213_length_14675_cov_73.1499",8.907267,8.725729,9.791845,9.552412,11.470823,9.214357,7.280095,FALSE,"noCluster"
"NODE_214_length_14631_cov_78.6098",11.82082,12.535429,12.041873,6.833633,6.132479,6.159875,5.357629,FALSE,"noCluster"
"NODE_215_length_14605_cov_72.8421",17.005164,14.023244,11.706169,6.673172,4.766578,4.024875,5.111045,FALSE,"noCluster"
"NODE_216_length_14587_cov_51.236",5.334042,8.542097,10.4119,8.375617,6.786752,3.615965,2.916525,FALSE,"noCluster"
"NODE_217_length_14538_cov_19.778",2.028103,3.542656,4.470898,2.317532,1.702496,1.455794,1.756782,FALSE,"noCluster"
"NODE_218_length_14531_cov_26.0903",2.075294,4.606107,6.017384,2.673783,1.964756,2.829248,2.584997,FALSE,"noCluster"
"NODE_219_length_14426_cov_59.3299",1.746222,0.577354,1.056853,2.844304,22.158029,15.37763,8.136047,FALSE,"noCluster"
"NODE_220_length_14371_cov_118.059",21.921058,27.167409,24.091242,14.560191,7.313678,4.962546,6.584242,FALSE,"noCluster"
"NODE_221_length_14358_cov_39.3261",6.45133,5.508728,5.339886,3.981765,5.888247,5.369673,3.183087,FALSE,"noCluster"
"NODE_222_length_14347_cov_339.735",104.185249,99.519991,58.256962,20.132367,9.576083,6.473687,7.253107,FALSE,"noCluster"
"NODE_223_length_14331_cov_41.291",3.482598,5.998502,6.727551,3.667824,4.871569,5.48498,4.743691,FALSE,"noCluster"
"NODE_224_length_14330_cov_41.1915",1.172036,3.477405,6.679337,11.21407,8.317233,3.806536,2.718792,FALSE,"noCluster"
"NODE_225_length_14322_cov_36.3981",4.254441,4.632358,5.241549,7.583576,6.737064,2.717242,2.113697,FALSE,"noCluster"
"NODE_226_length_14296_cov_47.1406",6.01772,5.747873,6.960718,5.759923,6.66089,6.180283,4.616192,FALSE,"noCluster"
"NODE_227_length_14246_cov_32.378",1.693137,2.985225,5.099627,5.163917,5.418481,4.240254,4.236372,FALSE,"noCluster"
"NODE_228_length_14224_cov_68.3661",2.622683,3.442073,9.534087,15.130104,16.767596,8.646479,5.669721,FALSE,"noCluster"
"NODE_229_length_14217_cov_70.7834",11.233455,14.923429,13.70241,10.650586,6.763601,3.370403,3.791043,FALSE,"noCluster"
"NODE_230_length_14187_cov_77.7314",8.983148,27.829328,18.604757,5.759973,3.31175,2.289987,2.268284,FALSE,"noCluster"
"NODE_231_length_14177_cov_48.5104",6.612252,7.199142,7.515979,6.716431,6.251944,4.778517,5.290262,FALSE,"noCluster"
"NODE_232_length_14155_cov_29.7662",2.394087,4.796072,5.758883,5.433921,3.72166,2.093888,1.962608,FALSE,"noCluster"
"NODE_233_length_14121_cov_362.009",42.561595,29.955047,27.47515,30.810689,39.814547,32.703592,33.250733,FALSE,"noCluster"
"NODE_234_length_14103_cov_42.7976",3.587375,6.876835,9.016068,6.739611,3.810382,1.930006,1.92519,FALSE,"noCluster"
"NODE_235_length_14083_cov_36.9676",5.03486,5.07516,4.410956,2.155212,4.79128,5.683888,5.335305,FALSE,"noCluster"
"NODE_236_length_14045_cov_32.7369",4.622584,5.106821,5.702844,4.772224,3.164304,2.595449,3.495042,FALSE,"noCluster"
"NODE_237_length_13944_cov_78.4243",12.665065,19.593363,14.374268,8.386418,3.183328,5.179641,7.799638,FALSE,"noCluster"
"NODE_238_length_13941_cov_140.049",33.147964,18.482168,14.80038,14.659758,15.859708,11.853475,13.030241,FALSE,"noCluster"
"NODE_239_length_13818_cov_66.6995",7.710966,8.871416,9.829198,11.98833,10.57182,6.216627,5.030192,FALSE,"noCluster"
"NODE_240_length_13793_cov_22.9437",2.280739,2.172768,2.94744,3.065658,2.019233,2.64581,4.350391,FALSE,"noCluster"
"NODE_241_length_13686_cov_32.557",2.262952,5.261491,6.37298,6.578334,4.070813,2.333142,2.400303,FALSE,"noCluster"
"NODE_242_length_13683_cov_40.7733",2.257562,2.957666,4.955917,7.160253,8.383581,5.587184,4.523388,FALSE,"noCluster"
"NODE_243_length_13653_cov_32.3589",3.592368,2.939767,3.920077,4.215419,3.591127,3.584687,6.637792,FALSE,"noCluster"
"NODE_244_length_13608_cov_58.0943",4.415738,4.664652,4.155905,2.198019,4.27229,15.876494,14.242415,FALSE,"noCluster"
"NODE_245_length_13581_cov_49.084",8.390399,5.465094,4.899177,3.184087,3.28064,5.516249,11.857905,FALSE,"noCluster"
"NODE_246_length_13564_cov_46.6528",4.985524,6.516349,7.591279,8.694217,7.509129,3.627339,2.770434,FALSE,"noCluster"
"NODE_247_length_13554_cov_42.5495",7.915498,9.569598,7.079686,3.471602,2.796211,2.758842,3.863603,FALSE,"noCluster"
"NODE_248_length_13549_cov_383.287",0.129811,0.86342,7.323498,109.212608,158.865253,55.413528,16.027808,FALSE,"noCluster"
"NODE_249_length_13525_cov_29.061",2.788718,3.238248,4.57151,4.077581,3.282682,3.012317,4.975918,FALSE,"noCluster"
"NODE_250_length_13524_cov_66.8615",1.979705,1.265115,3.280599,17.895733,22.32541,7.981854,5.68965,FALSE,"noCluster"
"NODE_251_length_13509_cov_33.4412",2.712495,4.389581,4.801735,5.623023,5.003156,3.166175,3.482807,FALSE,"noCluster"
"NODE_252_length_13503_cov_22.0415",1.128905,0.731024,1.715677,3.296117,4.735794,3.2219,4.180274,FALSE,"noCluster"
"NODE_253_length_13502_cov_110.778",9.488584,5.122964,5.845571,4.585369,10.421887,22.971337,34.84035,FALSE,"noCluster"
"NODE_254_length_13473_cov_67.3594",12.425743,13.623925,13.781939,10.030815,4.899199,3.453283,4.348031,FALSE,"noCluster"
"NODE_255_length_13429_cov_40.9752",6.806407,9.182871,9.675449,5.536585,3.027864,1.628528,1.285021,FALSE,"noCluster"
"NODE_256_length_13424_cov_49.3462",4.877429,6.104496,8.662095,8.891226,6.446898,3.723322,5.008174,FALSE,"noCluster"
"NODE_257_length_13379_cov_27.5681",1.57046,1.481639,1.517734,4.780092,7.788371,4.305712,2.966902,FALSE,"noCluster"
"NODE_258_length_13358_cov_34.5566",3.930885,5.110682,5.484707,4.180673,5.255939,4.038145,2.641989,FALSE,"noCluster"
"NODE_259_length_13310_cov_39.6909",5.099366,6.121075,6.468135,4.876435,4.226986,4.136607,3.936569,FALSE,"noCluster"
"NODE_260_length_13306_cov_33.8504",3.024357,4.019763,4.677808,3.584083,5.881739,5.19922,3.502016,FALSE,"noCluster"
"NODE_261_length_13287_cov_82.3863",13.362398,10.968047,9.519157,7.144213,7.666722,9.122099,13.415821,FALSE,"noCluster"
"NODE_262_length_13270_cov_78.1758",10.859516,10.197273,9.872787,10.965644,12.620092,7.857468,8.37076,FALSE,"noCluster"
"NODE_263_length_13264_cov_184.634",27.405447,30.382606,31.57135,21.851962,18.292136,18.109311,17.809747,FALSE,"noCluster"
"NODE_264_length_13247_cov_65.2397",7.902002,9.714466,11.289832,12.567683,9.083187,4.712081,4.107561,FALSE,"noCluster"
"NODE_265_length_13238_cov_69.2449",8.195478,8.610519,10.373428,9.912352,11.966785,7.155779,5.840479,FALSE,"noCluster"
"NODE_266_length_13212_cov_22.0747",1.982648,1.920912,3.078466,2.511752,2.705219,3.558958,3.586929,FALSE,"noCluster"
"NODE_267_length_13205_cov_62.431",4.174678,11.276568,11.667158,9.873871,5.341563,5.313512,6.600866,FALSE,"noCluster"
"NODE_268_length_13201_cov_74.6761",6.413352,9.336763,9.202168,9.677894,9.215978,7.67314,12.999728,FALSE,"noCluster"
"NODE_269_length_13169_cov_114.518",18.775905,18.522053,17.583201,15.496958,13.425472,10.202665,10.488065,FALSE,"noCluster"
"NODE_270_length_13107_cov_87.9605",9.335487,3.668275,3.610075,5.351042,10.777202,17.118037,23.057824,FALSE,"noCluster"
"NODE_271_length_13095_cov_24.1558",2.722937,2.351648,1.888206,1.288008,2.382124,6.465962,3.809511,FALSE,"noCluster"
"NODE_272_length_13061_cov_28.0454",18.476143,3.629911,1.951921,0.631815,0.527388,1.360269,1.927701,FALSE,"noCluster"
"NODE_273_length_13031_cov_54.4545",4.501196,4.889488,5.38745,3.070178,4.069916,9.975202,13.851911,FALSE,"noCluster"
"NODE_274_length_13016_cov_123.689",20.932452,20.531162,18.105191,15.050863,15.080114,11.866625,11.226752,FALSE,"noCluster"
"NODE_275_length_13006_cov_62.363",8.836551,10.928555,10.108658,8.067459,7.335884,4.662608,3.836525,FALSE,"noCluster"
"NODE_276_length_12966_cov_48.0259",8.999066,7.536944,7.167498,5.494479,2.992383,3.652468,6.36694,FALSE,"noCluster"
"NODE_277_length_12924_cov_44.1713",7.257994,5.777357,7.21707,8.206013,5.480309,2.744854,2.882936,FALSE,"noCluster"
"NODE_278_length_12897_cov_227.579",28.329968,25.77797,27.402146,21.687751,42.20896,35.785801,22.952086,FALSE,"noCluster"
"NODE_279_length_12895_cov_66.2706",10.918494,8.612494,8.146586,7.779053,11.100415,7.094131,6.149111,FALSE,"noCluster"
"NODE_280_length_12895_cov_609.726",156.126942,98.691233,79.308724,65.134907,56.948707,42.214024,49.739346,FALSE,"noCluster"
"NODE_281_length_12867_cov_24.8793",1.476417,2.646662,3.729878,3.115657,3.451131,3.249918,3.75273,FALSE,"noCluster"
"NODE_282_length_12862_cov_85.6931",17.318641,14.528505,12.830146,6.536872,6.934931,8.658218,10.347978,FALSE,"noCluster"
"NODE_283_length_12846_cov_625.775",16.092537,17.841055,14.677823,6.757351,5.129005,5.446326,3.92074,FALSE,"noCluster"
"NODE_284_length_12837_cov_143.264",9.800273,10.42888,11.115705,13.967055,9.094383,7.322401,7.360907,FALSE,"noCluster"
"NODE_285_length_12811_cov_27.1604",1.259705,1.409826,1.386986,1.430461,7.040983,6.74547,3.672102,FALSE,"noCluster"
"NODE_286_length_12796_cov_55.4145",4.727358,3.197459,3.523443,5.354048,8.950692,9.052662,12.865536,FALSE,"noCluster"
"NODE_287_length_12783_cov_28.1936",1.958248,2.349196,3.474471,2.533234,4.397756,5.787085,3.657386,FALSE,"noCluster"
"NODE_288_length_12776_cov_95.9252",16.889376,17.902944,17.241529,16.332691,9.249662,4.302834,2.757065,FALSE,"noCluster"
"NODE_289_length_12765_cov_40.8295",4.052315,5.944253,6.619674,6.633611,5.500331,4.234424,4.074716,FALSE,"noCluster"
"NODE_290_length_12720_cov_25.8569",7.457148,5.637655,4.518866,1.690161,0.958883,1.128097,1.980035,FALSE,"noCluster"
"NODE_291_length_12703_cov_20.2782",0.977672,0.800711,2.460786,6.169948,3.7285,2.265671,1.976493,FALSE,"noCluster"
"NODE_292_length_12694_cov_50.3872",6.224628,5.920816,5.41006,4.280616,6.49925,6.898237,8.615216,FALSE,"noCluster"
"NODE_293_length_12687_cov_26.8022",4.478369,5.093029,5.321218,3.796791,2.161129,1.505462,1.923049,FALSE,"noCluster"
"NODE_294_length_12685_cov_61.8401",6.708973,11.035698,11.489922,9.261068,7.767431,4.980866,3.644085,FALSE,"noCluster"
"NODE_295_length_12681_cov_33.9027",1.241589,1.09065,1.519416,6.345321,10.59135,5.094021,4.216141,FALSE,"noCluster"
"NODE_296_length_12652_cov_43.4279",7.895213,8.40999,8.30384,5.16261,4.469928,2.262031,2.04799,FALSE,"noCluster"
"NODE_297_length_12639_cov_30.4261",4.480123,5.940607,6.281576,3.474036,2.500503,2.386962,2.065485,FALSE,"noCluster"
"NODE_298_length_12629_cov_42.0025",3.817741,2.516782,3.040285,7.17262,7.415181,5.821405,7.765031,FALSE,"noCluster"
"NODE_299_length_12595_cov_23.7755",2.710011,3.238201,4.338095,4.257063,2.710603,1.832163,2.046933,FALSE,"noCluster"
"NODE_300_length_12594_cov_35.7866",3.044154,3.870335,5.009443,5.799725,6.899663,3.5934,2.804316,FALSE,"noCluster"
"NODE_301_length_12561_cov_49.9278",7.91969,7.947344,8.421826,6.912313,5.442374,3.856143,4.14969,FALSE,"noCluster"
"NODE_302_length_12494_cov_18.4698",3.342842,4.065566,3.471125,1.689532,0.868662,1.018226,1.768881,FALSE,"noCluster"
"NODE_303_length_12490_cov_43.7445",4.176974,5.849787,17.728508,6.4313,1.930278,1.879073,1.914762,FALSE,"noCluster"
"NODE_304_length_12485_cov_60.772",4.212586,3.030883,8.535075,9.156958,14.191007,9.036839,5.474211,FALSE,"noCluster"
"NODE_305_length_12473_cov_39.0582",4.046485,8.590593,9.579473,4.888469,1.930829,2.236071,2.547103,FALSE,"noCluster"
"NODE_306_length_12471_cov_95.0635",10.363195,13.164937,13.796798,8.303816,4.674549,4.692685,4.715766,FALSE,"noCluster"
"NODE_307_length_12465_cov_53.5957",6.293394,7.328228,8.641912,9.788413,8.410759,4.632218,3.859087,FALSE,"noCluster"
"NODE_308_length_12441_cov_57.8257",4.638906,7.219206,10.837163,10.374148,6.771005,5.055316,6.312955,FALSE,"noCluster"
"NODE_309_length_12443_cov_44.5046",7.491009,7.723692,6.732863,5.220456,4.425178,4.395246,3.726213,FALSE,"noCluster"
"NODE_310_length_12368_cov_22.7707",4.864333,5.390108,4.047919,2.289163,1.146681,1.154029,1.377584,FALSE,"noCluster"
"NODE_311_length_12366_cov_41.5294",5.396363,4.712021,4.456027,3.881942,4.907806,5.07198,6.389012,FALSE,"noCluster"
"NODE_312_length_12341_cov_25.5825",2.578972,4.58959,6.60412,3.681175,2.201475,1.304008,2.000508,FALSE,"noCluster"
"NODE_313_length_12334_cov_45.2471",10.638968,9.739648,9.123516,3.42126,1.516047,2.618696,3.898944,FALSE,"noCluster"
"NODE_314_length_12323_cov_23.2981",2.16728,4.182155,4.238136,2.658477,2.202647,2.356385,2.487758,FALSE,"noCluster"
"NODE_315_length_12318_cov_152.555",25.589186,17.662482,15.675053,12.391586,23.886715,24.824279,16.716493,FALSE,"noCluster"
"NODE_316_length_12314_cov_24.5799",1.148659,1.163962,2.373776,4.609875,6.74481,3.31863,2.783828,FALSE,"noCluster"
"NODE_317_length_12311_cov_57.5472",9.734578,10.417552,11.085372,8.182335,6.326676,3.518079,2.958954,FALSE,"noCluster"
"NODE_318_length_12259_cov_75.0919",19.677587,15.92868,9.187341,8.570162,8.275984,4.348694,4.194173,FALSE,"noCluster"
"NODE_319_length_12250_cov_86.9336",8.468969,14.341887,17.596138,15.591486,12.258949,5.653332,4.189199,FALSE,"noCluster"
"NODE_320_length_12239_cov_31.9984",3.349474,4.863278,6.275849,6.147369,3.392613,2.252728,2.709332,FALSE,"noCluster"
"NODE_321_length_12228_cov_106.649",11.030156,7.860684,8.31776,11.409367,20.586983,18.041244,15.590734,FALSE,"noCluster"
"NODE_322_length_12211_cov_75.8635",5.664871,3.015886,2.417169,2.675746,10.406781,16.553395,21.197,FALSE,"noCluster"
"NODE_323_length_12202_cov_48.5391",6.265902,5.262865,5.832752,4.96043,3.981739,6.206484,10.338599,FALSE,"noCluster"
"NODE_324_length_12168_cov_78.532",19.419606,15.42228,11.986281,7.813433,5.278021,3.748584,4.074407,FALSE,"noCluster"
"NODE_325_length_12116_cov_40.1322",3.004356,2.950258,3.84935,4.532463,5.61877,6.504503,7.92089,FALSE,"noCluster"
"NODE_326_length_12082_cov_218.758",24.945724,20.48618,21.420533,26.516891,31.322678,33.067703,35.486179,FALSE,"noCluster"
"NODE_327_length_12081_cov_33.0902",4.4196,7.752289,6.64515,3.681696,3.385095,2.012456,1.83016,FALSE,"noCluster"
"NODE_328_length_12073_cov_29.9626",4.457959,6.132001,6.295173,4.932974,3.032868,1.547523,1.248179,FALSE,"noCluster"
"NODE_329_length_12073_cov_43.2542",5.307157,5.69012,5.774164,4.253068,3.384781,6.204142,6.521084,FALSE,"noCluster"
"NODE_330_length_12072_cov_58.6533",3.598288,4.765681,4.097029,2.242844,4.378049,16.752985,13.977776,FALSE,"noCluster"
"NODE_331_length_12069_cov_157.447",19.549686,31.396628,31.955102,19.625354,17.021333,12.128225,8.205916,FALSE,"noCluster"
"NODE_332_length_12053_cov_97.3161",14.281345,17.844368,14.993199,6.145582,5.207998,8.312464,16.912738,FALSE,"noCluster"
"NODE_333_length_12051_cov_46.4534",9.199042,8.361917,7.629232,2.1016,2.374684,5.384361,6.107255,FALSE,"noCluster"
"NODE_334_length_12021_cov_170.43",17.848885,13.255441,8.612607,8.963481,11.602482,39.113507,46.536353,FALSE,"noCluster"
"NODE_335_length_12014_cov_112.071",9.970374,12.495745,13.871735,16.679244,25.228229,15.654119,7.429891,FALSE,"noCluster"
"NODE_336_length_12013_cov_14.5023",0.855374,0.414528,1.35199,0.808573,1.590093,3.654069,3.829227,FALSE,"noCluster"
"NODE_337_length_11958_cov_35.3641",3.409544,5.499741,7.137385,4.113758,3.212331,3.556247,4.303633,FALSE,"noCluster"
"NODE_338_length_11932_cov_44.2059",7.185373,7.951371,7.693725,4.420681,3.627348,3.316761,5.109896,FALSE,"noCluster"
"NODE_339_length_11922_cov_40.4157",5.516754,9.629694,10.570762,5.163114,2.460109,1.601612,1.634077,FALSE,"noCluster"
"NODE_340_length_11915_cov_45.9862",4.08253,3.464598,3.912416,7.330196,8.846498,6.125301,5.656395,FALSE,"noCluster"
"NODE_341_length_11909_cov_83.463",11.118788,11.63657,12.384885,13.608192,12.670415,6.888234,6.459796,FALSE,"noCluster"
"NODE_342_length_11906_cov_34.8175",6.294601,5.485944,5.91597,2.802746,1.561282,2.554059,5.578417,FALSE,"noCluster"
"NODE_343_length_11905_cov_134.487",18.768233,10.237076,8.496676,22.648103,24.777142,16.868686,16.896135,FALSE,"noCluster"
"NODE_344_length_11889_cov_91.6405",14.096388,11.42264,8.332339,5.42743,20.38967,13.085873,8.102588,FALSE,"noCluster"
"NODE_345_length_11887_cov_24.9931",3.120672,3.604494,3.877547,3.215571,2.467451,2.279155,3.084042,FALSE,"noCluster"
"NODE_346_length_11868_cov_84.6196",14.857857,13.715498,15.275455,14.216567,9.678651,4.641343,4.940092,FALSE,"noCluster"
"NODE_347_length_11864_cov_50.7897",3.999738,6.57171,6.47506,2.999953,2.960078,12.04235,8.997416,FALSE,"noCluster"
"NODE_348_length_11863_cov_51.1308",7.498363,7.053999,8.080906,8.276316,6.167912,4.317756,5.028559,FALSE,"noCluster"
"NODE_349_length_11855_cov_47.7264",7.553221,10.378678,9.963219,6.425759,4.206135,2.278507,2.359666,FALSE,"noCluster"
"NODE_350_length_11841_cov_17.6721",0.454652,2.469124,4.703672,3.212895,1.921479,1.116497,1.000586,FALSE,"noCluster"
"NODE_351_length_11829_cov_84.9683",13.408513,11.498855,12.43146,12.954177,14.835869,6.905943,5.603478,FALSE,"noCluster"
"NODE_352_length_11792_cov_26.0763",1.239119,4.051247,5.36077,2.831121,2.209214,4.284907,2.527729,FALSE,"noCluster"
"NODE_353_length_11770_cov_96.7169",13.605438,11.575152,11.550701,13.560061,13.587106,9.140829,12.919861,FALSE,"noCluster"
"NODE_354_length_11764_cov_56.1863",1.309438,2.235416,7.700103,13.986608,15.31882,6.868311,3.357416,FALSE,"noCluster"
"NODE_355_length_11746_cov_43.8286",7.68412,9.10538,8.012771,5.836809,3.692218,2.327736,2.808963,FALSE,"noCluster"
"NODE_356_length_11708_cov_52.077",11.937013,8.644216,8.12913,6.107557,5.310314,3.785344,3.644491,FALSE,"noCluster"
"NODE_357_length_11692_cov_71.5497",9.136066,10.27091,9.876838,12.091026,13.754518,5.760446,4.613759,FALSE,"noCluster"
"NODE_358_length_11628_cov_258.393",43.723807,30.212349,29.101964,31.018869,32.426613,32.727858,34.744209,FALSE,"noCluster"
"NODE_359_length_11620_cov_50.0737",8.130947,8.272356,7.384496,4.541008,3.152759,5.156248,7.46567,FALSE,"noCluster"
"NODE_360_length_11608_cov_34.0982",5.431802,6.084539,5.643965,2.714941,2.466102,2.925405,4.686365,FALSE,"noCluster"
"NODE_361_length_11585_cov_34.8313",9.002942,8.445477,6.889782,3.290348,1.306415,1.083732,1.625876,FALSE,"noCluster"
"NODE_362_length_11522_cov_89.3452",10.857535,13.370797,14.578195,13.298417,13.767528,7.765751,6.760595,FALSE,"noCluster"
"NODE_363_length_11519_cov_34.6061",6.499456,7.095986,7.533571,3.92973,2.271994,1.858482,2.400881,FALSE,"noCluster"
"NODE_364_length_11508_cov_64.7863",9.782733,8.620602,8.868208,6.475439,5.66245,8.035717,10.431254,FALSE,"noCluster"
"NODE_365_length_11503_cov_76.9709",10.691966,10.651281,10.035736,7.516803,5.108856,7.274751,16.205895,FALSE,"noCluster"
"NODE_366_length_11470_cov_47.3469",3.702349,3.307991,6.746835,6.448235,5.754731,6.636857,9.400899,FALSE,"noCluster"
"NODE_367_length_11448_cov_38.1686",8.481245,7.679854,6.597461,4.522901,3.051177,2.339262,2.600054,FALSE,"noCluster"
"NODE_368_length_11438_cov_399.724",4.849656,6.547902,5.739769,29.852362,173.905449,102.779801,30.245477,FALSE,"noCluster"
"NODE_369_length_11432_cov_30.0507",3.949308,7.237998,8.077981,3.456561,1.413549,1.204925,1.567863,FALSE,"noCluster"
"NODE_370_length_11429_cov_20.6023",1.67946,1.397832,1.823115,1.121012,3.37275,4.330968,3.770105,FALSE,"noCluster"
"NODE_371_length_11418_cov_38.9687",4.96611,5.096159,5.203024,4.272401,3.59139,4.762501,6.788536,FALSE,"noCluster"
"NODE_372_length_11412_cov_41.9669",3.81024,6.280467,7.142185,4.736375,4.260534,3.799154,5.514626,FALSE,"noCluster"
"NODE_373_length_11379_cov_75.2675",3.796665,4.8016,6.861722,9.939787,18.464397,11.617555,7.736974,FALSE,"noCluster"
"NODE_374_length_11364_cov_29.6579",4.15188,4.707836,5.25629,3.200171,3.224799,2.869823,2.81474,FALSE,"noCluster"
"NODE_375_length_11355_cov_43.3858",7.020853,9.697151,9.272087,4.145333,2.396091,2.948368,3.335315,FALSE,"noCluster"
"NODE_376_length_11350_cov_40.9448",3.422512,3.692751,4.15151,2.935255,4.21979,7.198899,9.418697,FALSE,"noCluster"
"NODE_377_length_11322_cov_33.7431",2.024294,1.696076,2.6734,2.896896,5.79964,7.134334,5.389349,FALSE,"noCluster"
"NODE_378_length_11322_cov_311.337",82.868565,39.873655,10.431411,3.379774,8.547734,68.393047,65.826749,FALSE,"noCluster"
"NODE_379_length_11293_cov_75.8119",11.43599,12.049084,12.020209,11.407035,9.925741,5.813876,5.634112,FALSE,"noCluster"
"NODE_380_length_11273_cov_124.879",16.179166,24.71739,17.365269,7.422972,5.090333,19.436207,18.998413,FALSE,"noCluster"
"NODE_381_length_11260_cov_60.2914",11.161171,12.444587,10.717414,5.674374,3.905822,4.36037,5.873152,FALSE,"noCluster"
