Gene	X11941_counts	X11942_counts	X11943_counts	X11944_counts
PVX_001800	1746.649384	1520.6918	2501.327087	4256.630458
PVX_088210	5125.959989	4829.81756	4344.915573	9892.603056
PVX_001805	720.7559204	556.4016765	863.2219006	847.9048212
PVX_001810	1455.541153	1918.121569	2186.38072	5152.433063
PVX_001820	12459.783	10399.06366	11546.4331	9876.066916
PVX_001825	3514.342736	2284.175303	4766.444399	2048.200483
PVX_001830	4866.417711	4079.930338	3521.061968	3263.321649
PVX_001835	6271.102607	3989.985706	6359.420075	8073.627683
PVX_001840	2174.54341	2550.871596	1948.250541	3143.006977
PVX_001845	4282.447586	4326.755142	4948.882843	9915.411524
PVX_001850	1080.257049	925.5930145	1985.698432	4084.42652
PVX_001855	317.4131912	197.6690166	259.2546309	254.3144252
PVX_088215	6246.55131	4395.782418	4148.074094	4511.515095
PVX_001860	7300.503399	5158.220053	5132.281489	6072.18456
PVX_001865	1744.89572	1603.315357	1234.820205	1667.869268
PVX_001870	48292.40033	42679.77371	49935.32251	29357.35018
PVX_001875	14636.08008	7721.642063	8901.07566	8350.750576
PVX_001880	3247.785802	1561.480645	2245.913265	2485.552869
PVX_001885	194.6567084	314.8062117	189.1598603	209.2676997
PVX_001890	1529.195043	1376.362042	1705.31935	2398.310476
PVX_001895	943.4712535	1109.66575	940.0380875	858.1686321
PVX_001900	583.9701253	642.1628371	256.3740239	378.6205792
PVX_001905	1273.160093	816.8227619	2074.037047	3765.67817
PVX_088220	2036.00395	1671.296765	2581.023881	2794.607619
PVX_001910	4385.913764	2885.549296	3588.276132	4287.42189
PVX_001920	16410.78809	13221.86089	12741.88501	13824.21284
PVX_001925	778.6268338	1024.950457	1349.084283	2296.812791
PVX_001930	908.3979727	756.1624288	856.5004842	1886.260356
PVX_001935	305.137543	193.4855454	1077.347022	1820.115797
PVX_001940	6116.780172	5749.135368	4151.914903	5008.169499
PVX_001945	32416.47978	26807.68378	30930.99787	24980.97526
PVX_001950	2997.011844	4959.505169	6387.265943	8776.698728
PVX_001955	1048.691096	1583.443869	2211.345981	4984.790819
PVX_001960	3977.310043	5616.310156	2837.397905	4622.136167
PVX_088225	2953.170243	2600.027383	6598.510457	6386.371216
PVX_001965	4152.676447	4260.86547	2629.033997	2328.744647
PVX_001970	2897.052994	1489.315766	2054.833	2133.73224
PVX_001975	4875.186031	4117.58158	5172.609987	4676.876492
PVX_001980	175.366404	207.081827	105.622257	6.272328873
PVX_004495	177.120068	129.6876088	395.6033627	41.05524353
PVX_004505	1.75366404	5.229339065	0.960202337	0
PVX_004510	256.0349498	259.3752176	185.319051	168.2124561
PVX_004515	292.8618947	265.6504245	239.0903818	108.9104377
PVX_004520	0	35.55950564	11.52242804	10.8340226
PVX_004525	42.08793696	146.4214938	147.8711598	71.84667618
PVX_088230	1217.042844	717.4653197	1443.184112	1464.303686
PVX_004535	1418.714208	1744.507512	1303.954773	585.607432
PVX_004537	324.4278474	347.2281139	470.4991449	122.0253072
PVX_004539	6106.258187	7500.963954	4198.004615	1927.885811
PVX_110805	35.0732808	104.5867813	41.28870047	20.52762177
PVX_110810	734.7852328	1483.040559	3410.638699	1219.68286
PVX_110815	8.7683202	0	4.801011683	5.131905441
PVX_110820	1096.040025	2563.42201	2256.475491	2699.952474
PVX_110825	1876.420523	3501.565438	2720.253219	1000.151349
PVX_110830	303.3838789	708.0525094	409.0461954	62.72328873
PVX_110835	1008.356823	1195.42691	4379.482857	9426.169872
PVX_088235	9792.459999	5920.657689	11692.38385	11547.92767
PVX_110840	469.9819627	602.4198603	2478.282231	481.8288998
PVX_110842	3.50732808	3.137603439	3.840809346	18.81698662
PVX_110843	0	5.229339065	2.88060701	6.842540588
PVX_110845	2476.173624	1327.206255	1133.998959	571.9223508
PVX_110850	392.820745	505.1541537	753.7588342	537.1394362
PVX_110855	9846.823585	10185.70663	14936.90755	32160.51098
PVX_110860	868.0636998	1232.032284	2296.803989	3585.491268
PVX_110865	946.9785816	1830.268673	839.2168421	635.2158513
PVX_088240	21724.39013	15256.07379	11315.98454	11120.26888
PVX_110870	1629.153893	1369.040967	2339.052892	1524.746128
PVX_110875	536.6211962	753.0248253	476.2603589	410.5524353
PVX_110880	1881.681515	3000.594755	2833.557095	2427.391274
PVX_110885	3328.454348	4420.883245	3741.908506	6152.584412
PVX_110890	615.536078	1209.023192	1470.069777	1255.035986
PVX_110895	429.6476898	437.1727458	337.9912225	310.7653851
PVX_110900	3196.929545	2218.285631	1479.671801	1313.197581
PVX_110905	3687.955476	5161.357657	3148.503462	1817.83495
PVX_110910	1981.640365	2127.295132	1321.238415	2070.43874
PVX_110915	1297.71139	1346.031875	2153.733841	2741.577929
PVX_088245	1655.458854	1416.105019	839.2168421	981.3343627
PVX_110920	605.0140938	634.8417625	953.4809202	1448.90797
PVX_110925	8501.763266	7288.652788	6602.351266	5821.291406
PVX_110930	2900.560322	1769.608339	871.8637216	733.8624781
PVX_110935	8931.410956	7607.642471	18987.041	7981.823596
PVX_110940	1501.136418	1872.103385	2557.018822	1951.834703
PVX_110945	2360.431798	2573.880688	20676.03691	12087.91816
PVX_110950	3230.249162	3575.822052	2776.905157	5001.89717
PVX_110955	45.59526504	100.40331	24.00505841	47.89778412
PVX_110960	5720.452098	8424.465233	14625.80199	35164.95651
PVX_110965	3908.917145	2525.770768	20297.71719	13544.23888
PVX_087720	4940.071601	6111.005631	4170.158748	5072.033211
PVX_088250	219.208005	245.778936	257.3342262	380.3312144
PVX_110970	754.0755372	603.4657281	96.98043599	233.2165917
PVX_110975	904.8906446	733.1533369	1460.467754	1410.703785
PVX_110980	5578.405311	7294.927995	12571.92919	21171.39079
PVX_110985	10527.24523	6298.21597	5280.152649	3458.334056
PVX_110990	3912.424473	3916.774959	3520.101766	2979.926426
PVX_110995	398.0817371	600.3281246	384.0809346	398.5779893
PVX_111000	3435.427854	2614.669532	3407.758092	5712.95118
PVX_111005	9124.314	6573.279204	10871.41085	8420.316406
PVX_111010	1217.042844	901.5380548	420.5686234	392.3056604
PVX_111015	3251.29313	2769.457969	978.4461809	822.245294
PVX_088255	1453.787489	2127.295132	1316.437403	1677.562868
PVX_111020	4852.388399	3708.647265	2562.780036	1386.754893
PVX_111025	2516.507897	2728.669124	3956.993829	6378.388252
PVX_111030	1939.552428	1933.809586	3658.370902	4781.225236
PVX_111035	88831.85195	67227.33715	59200.31486	30294.20803
PVX_111040	1737.881064	2899.145577	2562.780036	2293.961732
PVX_111045	2963.692228	4059.012982	3979.078483	4578.229865
PVX_111050	4982.159538	3713.876604	6479.445367	8020.597993
PVX_111055	3451.210831	2976.539796	4288.263635	1952.975126
PVX_111060	6977.829215	5480.34734	4082.780335	3721.771868
PVX_111065	24090.08292	22471.51583	32904.21367	49420.81961
PVX_088265	13378.70296	20618.23806	6780.948901	12931.26129
PVX_111070	1806.273961	2363.661257	8530.437558	7713.253878
PVX_111075	1925.523116	1486.178162	1615.06033	2585.910131
PVX_111080	4205.286368	3647.986932	4977.688913	7749.177216
PVX_111085	2242.936307	2605.256722	3485.534482	2815.705452
PVX_111090	1325.770014	1351.261214	1617.940937	2486.693292
PVX_111095	1813.288617	1281.188071	2518.610729	2444.497625
PVX_111100	778.6268338	678.7682106	491.6235963	724.1688789
PVX_111105	2455.129656	1918.121569	1359.646509	3062.607125
PVX_111110	5118.945333	4395.782418	1566.090011	904.9259928
PVX_111115	3160.1026	3264.153444	1460.467754	1429.520771
PVX_088270	16154.75314	14973.68948	15376.68022	11674.51467
PVX_111120	457.7063144	525.0256421	290.941308	670.5689777
PVX_111125	722.5095845	823.0979688	1217.536563	1107.351152
PVX_111130	452.4453223	693.41036	153.6323738	233.2165917
PVX_111135	1380.133599	1429.7013	1168.566244	3265.602496
PVX_111140	2676.091325	2674.283998	2194.062339	2252.336277
PVX_111145	597.9994376	758.2541644	660.6192075	830.7984698
PVX_111150	1950.074412	2256.98274	2705.850184	4160.834889
PVX_111155	3000.519172	4046.462568	5348.327015	8734.503061
PVX_111160	5988.762697	6076.491993	4040.531432	3483.423371
PVX_111165	16137.2165	9681.598344	14129.37738	12065.10969
PVX_088275	773.3658416	1486.178162	869.9433169	1321.180545
PVX_111170	99.95885028	121.3206663	486.8225846	758.9517936
PVX_111175	1486089.981	1105933.047	828386.72	365728.0923
PVX_111180	320457.552	201083.7751	238448.0064	119555.7202
PVX_111185	26857.36477	25715.79778	14996.44009	12396.4027
PVX_111190	364.7621203	377.5582805	1101.35208	889.5302765
PVX_111195	2853.211393	2197.368275	4915.275761	7681.892234
PVX_111200	17669.91887	13796.04232	16318.63871	17661.73768
PVX_111205	761.0901934	867.0244169	547.3153318	1326.312451
PVX_111210	590.9847815	1016.583514	974.6053716	1960.387879
PVX_111215	1573.036644	1304.197163	2135.489996	2811.71397
PVX_088280	1366.104287	903.6297904	721.1119548	431.0800571
PVX_111220	2737.469566	3239.052617	2150.853234	2680.565275
PVX_111225	5203.121207	3735.839828	3331.902108	3656.767733
PVX_111230	1516.919395	2571.788952	1455.666742	2262.600088
PVX_111235	2588.408123	2220.377367	2688.566542	2685.126969
PVX_111240	524.345548	1041.684342	363.9166856	777.1985685
PVX_111245	7868.690547	6819.05814	19924.19848	9768.296902
PVX_111250	510.3162356	378.6041483	796.007737	723.0284555
PVX_111255	2753.252543	2900.191445	2587.745297	2865.884083
PVX_111260	92.94419412	47.06405158	154.5925762	283.3952227
PVX_111265	6714.779609	4519.19482	3136.020831	3506.23184
PVX_093495	3277.598091	3449.272047	2718.332815	2973.083886
PVX_111270	471.7356268	621.2454809	965.9635506	1321.180545
PVX_111275	14132.7785	13308.66792	15718.51225	9385.68484
PVX_111280	3659.896851	3114.594347	1476.791194	1208.278626
PVX_111285	11023.53216	6374.56432	8473.78562	6936.625521
PVX_111290	1543.224355	1027.042192	2255.515289	1589.180052
PVX_111295	620.7970702	673.5388715	961.1625389	1401.580397
PVX_111300	5944.921096	4873.744008	3322.300084	2377.212643
PVX_111305	3049.621766	2490.211263	1877.195568	1350.261343
PVX_111310	491.0259312	281.3384417	480.1011683	1588.039628
PVX_111315	2530.53721	1804.121977	4271.940195	8633.575587
PVX_093500	1846.608234	2369.936464	5071.788742	2324.753165
PVX_111320	4708.587947	5922.749425	2782.666371	4760.697614
PVX_111325	15533.95607	8258.172251	11579.07998	6016.874024
PVX_111330	6704.257625	7855.513143	12317.47557	13239.17562
PVX_111335	3656.389523	3791.270822	5141.883512	6726.217398
PVX_111340	13682.08684	15190.18412	7897.664218	5965.55497
PVX_111345	1262.638109	1304.197163	3094.732131	2810.573547
PVX_111350	4464.828646	2578.064159	6504.410628	5063.480035
PVX_111355	3163.609928	5685.337431	9331.246307	10851.69916
PVX_111360	140.2931232	40.7888447	91.21922197	126.5870009
PVX_111365	992.5738466	753.0248253	779.6842973	1053.751251
PVX_093505	17191.16858	13049.2927	16804.50109	11275.36647
PVX_111370	1430.989857	1818.764127	674.0620403	868.432443
PVX_111375	4000.107675	1701.626932	1182.969279	1179.197828
PVX_111380	15604.10263	13192.57659	21612.23419	21229.55239
PVX_111385	762.8438574	1259.224847	1902.160829	1192.312698
PVX_111390	675.1606554	894.2169801	671.1814333	647.1902973
PVX_111395	582.2164613	367.0996023	677.9028496	548.5436705
PVX_111400	1134.620634	523.9797743	914.1126244	683.1136354
PVX_111405	93424.69807	75505.38089	44737.74726	26975.57585
PVX_111410	3638.852883	4805.7626	1701.47854	1930.166658
PVX_111415	271.8179262	337.8153036	254.4536192	660.3051668
PVX_093510	3035.592453	2906.466652	4032.849814	2206.71934
PVX_111420	14095.95155	10831.00707	9956.338028	10497.59769
PVX_111425	2383.22943	1544.74676	2159.495055	1907.358189
PVX_111430	1378.379935	676.676475	1514.239085	1379.912352
PVX_111435	2874.255362	3111.456744	2813.392846	2719.909884
PVX_111440	1476.585122	1592.856679	803.6893557	1598.873651
PVX_111445	2812.87712	2724.485653	2733.696052	5084.007657
PVX_111450	554.1578366	316.8979473	590.524437	741.8454421
PVX_111455	20486.30332	22172.39763	21825.39911	32468.99552
PVX_111460	1301.218718	1876.286856	2296.803989	2902.947845
PVX_111465	953.9932378	385.925223	1729.324408	2909.220173
PVX_087725	4164.952095	3881.215454	4943.121629	1450.618605
PVX_093515	9113.792016	9886.588436	8663.905683	13364.62219
PVX_111470	5175.062582	4300.608447	8626.457792	8944.911184
PVX_111475	424.3866977	252.0541429	675.0222426	1640.499106
PVX_111480	2025.481966	930.8223535	2131.649187	2794.037407
PVX_111485	8968.237901	10807.99798	6606.192075	4870.748475
PVX_111490	1250.362461	1084.564922	2313.127429	1724.320228
PVX_111495	11158.56429	7801.128017	7767.0767	11549.6383
PVX_111500	8093.159545	4737.781193	2780.745967	2920.054196
PVX_111505	143.8004513	123.4124019	136.3487318	153.9571632
PVX_111510	1501.136418	2256.98274	885.3065543	1574.924759
PVX_111515	999.5885028	832.5107791	1208.894742	1112.483057
PVX_093520	215.7006769	164.2012466	379.2799229	399.7184127
PVX_111520	10441.31569	13570.13487	11512.82602	18074.57096
PVX_111525	43.841601	14.64214938	12.48263038	11.40423431
PVX_111530	868.0636998	797.9971413	1737.006027	768.075181
PVX_111535	252.5276218	390.1086942	373.5187089	677.98173
PVX_111540	245.5129656	223.815712	323.5881874	957.9556824
PVX_111545	20274.10997	12867.3117	13786.58515	8140.342453
PVX_111550	6074.692235	3570.592713	5518.282828	3576.367881
PVX_111555	2221.892339	1767.516604	1812.862011	979.0535159
PVX_111560	4277.186594	4985.651864	6005.105413	3868.886491
PVX_111565	11984.54005	5463.613455	3872.496023	4626.697861
PVX_093525	3188.161225	3410.574938	4919.11657	3455.482997
PVX_111570	24297.01527	14027.17911	14031.43674	11844.43776
PVX_111575	892.6149964	905.721526	753.7588342	1174.636134
PVX_111580	5604.710272	3658.44561	4280.582016	3318.632185
PVX_111590	2153.499441	3630.207179	2506.128098	2264.310723
PVX_111595	5641.537217	4051.691907	3190.752364	2460.463553
PVX_111600	11423.36756	14988.33163	17247.15437	13725.56621
PVX_098582	56.11724928	206.0359591	275.5780706	213.2591817
PVX_098585	345.4718159	515.6128318	1634.264377	884.398371
PVX_098590	433.1550179	529.2091133	46.08971215	18.2467749
PVX_098595	3565.198993	3979.527028	2312.167226	1050.900192
PVX_093530	1580.0513	654.7132509	923.7146478	1053.181039
PVX_098600	3168.87092	3258.924105	1598.73689	1432.942042
PVX_098605	20260.08065	18121.75159	16331.12134	14795.8536
PVX_098610	499.7942514	806.3640838	497.3848103	999.5811376
PVX_098615	6074.692235	7760.339172	8118.510756	8873.63472
PVX_098620	733.0315687	1263.408318	1600.657295	2250.625642
PVX_098625	962.761558	1160.913272	2001.061669	3578.078516
PVX_098630	102215.8159	92508.05392	84214.54593	62113.16219
PVX_098635	21862.92959	21628.54637	25560.5862	17307.06599
PVX_098640	7325.054695	8198.557786	9454.152206	9715.837424
PVX_098645	3314.425036	3591.51007	3518.181361	4707.667925
PVX_093535	1892.203499	2197.368275	4988.251138	10092.74737
PVX_098650	1357.335967	2281.0377	2455.237375	2607.007964
PVX_098655	96013.10619	74524.35688	86551.67841	45920.8601
PVX_098660	975.0372062	1853.277765	604.927472	1199.72545
PVX_098665	1325.770014	1130.583106	1230.019193	2170.22579
PVX_098670	2783.064831	2632.449285	3329.981703	5167.828779
PVX_098675	464.7209706	722.6946587	1177.208065	2161.672614
PVX_098680	499.7942514	361.8702633	593.405044	1228.806247
PVX_098685	2083.35288	2443.147211	3510.499742	2882.420223
PVX_098690	3873.843864	5775.282063	4427.492974	5147.871369
PVX_098695	4726.124588	2809.200946	3845.610358	3900.248135
PVX_093540	2719.932926	2340.652165	1829.185451	3818.137648
PVX_098700	2164.021425	4165.691499	2011.623895	4371.243013
PVX_098705	2844.443073	3819.509253	1666.911256	1870.864639
PVX_098710	647.1020308	794.8595378	681.743659	415.6843407
PVX_098715	1650.197862	2252.799269	1085.02864	1349.120919
PVX_098720	903.1369806	959.0607845	796.007737	643.769027
PVX_098725	2826.906432	3116.686083	4183.60158	6288.865012
PVX_098730	950.4859097	1366.949232	1172.407053	782.9006857
PVX_098735	3831.755927	6140.28993	5259.9884	7651.100801
PVX_098740	96.4515222	140.1462869	115.2242804	244.0506143
PVX_098745	778.6268338	1093.977732	1328.920034	1548.69502
PVX_093545	3102.231687	3932.462977	3356.867369	3469.73829
PVX_098750	16212.62405	14657.8374	8537.158974	6797.493863
PVX_098755	585.7237894	605.5574637	336.0708178	369.4971918
PVX_098760	2055.294255	2624.082343	3336.70312	2705.654591
PVX_098765	1850.115562	2136.707942	1665.951054	967.0790698
PVX_098770	3389.832589	3207.676582	1820.54363	1279.55509
PVX_098775	21.04396848	51.24752283	41.28870047	27.94037407
PVX_098780	1597.58794	1171.37195	1754.289669	2100.659961
PVX_098785	2320.097525	2163.900505	3040.9608	3204.589842
PVX_098795	9673.210845	7610.780075	9360.052377	8103.278692
PVX_098800	1932.537772	2352.156711	1453.746338	2340.148881
PVX_093550	673.4069914	831.4649113	1033.177714	1877.136968
PVX_098805	1480.09245	2158.671166	1214.655956	1325.742239
PVX_098810	5613.478592	3747.344374	4058.775277	3796.469603
PVX_098815	1308.233374	2030.029425	2598.307523	5819.010559
PVX_098820	7174.239588	5981.318022	10398.0311	5962.133699
PVX_098825	2058.801583	2161.808769	3329.021501	2718.199249
PVX_098830	4413.972389	4725.230779	5572.054159	4368.962166
PVX_098835	1741.388392	1556.251306	1309.715987	1837.79236
PVX_098840	3796.682647	1879.42446	1711.080564	1674.141597
PVX_098845	19476.19283	15772.73249	14757.34971	12630.75971
PVX_098850	722.5095845	1067.831037	1004.371644	1588.60984
PVX_093555	4768.212525	3452.409651	5751.611996	8294.299617
PVX_098855	4214.054688	4832.955164	5255.187388	3671.023026
PVX_098860	661.1313431	1203.793853	1636.184781	3070.019877
PVX_098865	2181.558066	2235.019516	2531.093359	5340.032718
PVX_098870	689.1899677	894.2169801	837.2964375	778.9092036
PVX_098875	3438.935182	2389.807953	1710.120361	1438.644159
PVX_098880	654.1166869	489.4661365	756.6394412	1009.844949
PVX_098885	1813.288617	2830.118302	2114.365545	1690.677737
PVX_098890	8291.323581	10737.92484	6915.377228	5538.466395
PVX_098895	8240.467324	5462.567587	6422.793429	4455.634346
PVX_098900	345.4718159	532.3467168	199.722086	447.0459851
PVX_093560	12219.53103	8311.511509	8137.714802	9897.164749
PVX_098905	8272.033277	6754.214336	6369.022098	4522.919329
PVX_098910	1411.699552	1301.059559	1959.772969	3600.886985
PVX_098915	83086.84855	49746.70252	35244.22676	24738.63529
PVX_098920	4869.925039	4762.88202	4286.34323	9549.905815
PVX_098925	3812.465623	4215.893154	5645.029537	8280.614535
PVX_098930	1210.028188	1070.96864	1742.767241	1784.76267
PVX_098935	1934.291436	2094.873229	2103.803319	1886.830567
PVX_098940	140.2931232	142.2380226	59.53254487	230.3655331
PVX_098945	2534.044538	4223.214229	2675.12371	3952.137402
PVX_098950	1587.065956	2066.634798	3122.577998	4136.315786
PVX_087730	889.1076683	930.8223535	433.0512538	506.9182153
PVX_093565	2642.771708	2122.065792	3154.264676	2676.573793
PVX_098955	708.4802722	757.2082966	737.4353945	947.1216598
PVX_098960	2248.197299	1918.121569	3432.723353	5223.139316
PVX_098965	4573.555816	6633.939537	5643.109132	7529.075494
PVX_098970	3772.13135	3661.583213	3632.445439	3319.202397
PVX_098975	2314.836533	2101.148436	1800.379381	1487.112155
PVX_098980	1422.221536	804.2723482	1630.423567	958.5258941
PVX_098985	2199.094706	2198.414143	2868.124379	3803.312144
PVX_098990	1927.27678	1761.241397	1446.064719	1211.699896
PVX_098995	1266.145437	1794.709167	4250.815744	2203.868281
PVX_099000	3680.94082	3780.812144	1206.974337	1635.367201
PVX_093570	389.3134169	473.7781193	560.7581645	379.1907909
PVX_099005	2406.027063	3575.822052	3512.420147	6227.852359
PVX_099010	548.8968445	512.4752283	744.1568108	628.9435224
PVX_099015	13333.1077	13327.49354	12270.42566	8139.772242
PVX_099020	245.5129656	486.328533	634.6937445	1631.375719
PVX_099025	2011.452654	1682.801311	2137.410401	2865.313871
PVX_099030	1948.320748	1274.912864	1528.64212	1129.019197
PVX_099035	25735.01979	20250.09259	21880.13064	22906.54504
PVX_099040	2144.731121	2580.155895	1798.458976	3804.452567
PVX_099045	2755.006207	1654.56288	2328.490666	2117.766312
PVX_099050	21492.90647	10114.58762	12236.81858	5784.797856
PVX_093575	2939.140931	3687.729908	1881.99658	1937.57941
PVX_099055	773.3658416	631.704159	595.3254487	563.3691751
PVX_099060	8301.845565	7361.863535	8671.587301	8085.602129
PVX_099065	156.0760996	102.4950457	242.9311911	245.1910378
PVX_099070	2286.777908	1872.103385	3067.846465	2741.577929
PVX_099075	2812.87712	2098.010833	2346.734511	4641.523366
PVX_099080	46831.59819	32549.49807	27207.33321	20661.05131
PVX_099085	4589.338793	3719.105943	3426.962139	5564.696133
PVX_099090	808.4391224	1158.821537	859.3810912	962.5173761
PVX_099095	18648.4634	17360.35983	23131.27429	25732.51431
PVX_099100	1930.784108	1548.930231	2172.937888	1824.107279
PVX_093580	726.0169126	1250.857904	594.3652463	902.0749342
PVX_099105	10415.01073	4354.993573	5795.781303	3949.856555
PVX_099107	545.3895164	513.5210962	515.6286547	1085.683107
PVX_099110	3344.237324	2023.754218	2419.709888	2567.093144
PVX_099115	1615.124581	1902.433552	3334.782715	3814.716378
PVX_099120	45.59526504	59.61446534	107.5426617	96.36577995
PVX_099125	1865.898539	965.3359913	1567.050213	1455.75051
