"","Name","pir","max_tpm","label_no_end","expt_assembly","expt"
"2562","NODE_4037_length_1233_cov_3.2022",TRUE,0.316148,"SRX2884278_SRR5646669_NODE_4037_length_1233_cov_3.2022","SRX2884278_SRR5646669","Kim17"
"2563","NODE_4038_length_1214_cov_7.0381",TRUE,7.645957,"SRX2884278_SRR5646669_NODE_4038_length_1214_cov_7.0381","SRX2884278_SRR5646669","Kim17"
"2564","NODE_4040_length_1212_cov_3.12977",TRUE,3.420462,"SRX2884278_SRR5646669_NODE_4040_length_1212_cov_3.12977","SRX2884278_SRR5646669","Kim17"
"2565","NODE_4046_length_1210_cov_15.2778",TRUE,17.747788,"SRX2884278_SRR5646669_NODE_4046_length_1210_cov_15.2778","SRX2884278_SRR5646669","Kim17"
"2566","NODE_4056_length_1207_cov_41.7785",TRUE,0.356474,"SRX2884278_SRR5646669_NODE_4056_length_1207_cov_41.7785","SRX2884278_SRR5646669","Kim17"
"2567","NODE_4057_length_1207_cov_99.4813",TRUE,112.088721,"SRX2884278_SRR5646669_NODE_4057_length_1207_cov_99.4813","SRX2884278_SRR5646669","Kim17"
"2568","NODE_4148_length_1163_cov_4.64425",TRUE,5.108953,"SRX2884278_SRR5646669_NODE_4148_length_1163_cov_4.64425","SRX2884278_SRR5646669","Kim17"
"2569","NODE_4160_length_1158_cov_3.29244",TRUE,4.217553,"SRX2884278_SRR5646669_NODE_4160_length_1158_cov_3.29244","SRX2884278_SRR5646669","Kim17"
"2570","NODE_4173_length_1155_cov_3.40998",TRUE,3.957459,"SRX2884278_SRR5646669_NODE_4173_length_1155_cov_3.40998","SRX2884278_SRR5646669","Kim17"
"2571","NODE_4198_length_1145_cov_3.34802",TRUE,3.37763,"SRX2884278_SRR5646669_NODE_4198_length_1145_cov_3.34802","SRX2884278_SRR5646669","Kim17"
"2572","NODE_4209_length_1143_cov_3.84685",TRUE,0.138202,"SRX2884278_SRR5646669_NODE_4209_length_1143_cov_3.84685","SRX2884278_SRR5646669","Kim17"
"2573","NODE_4236_length_1134_cov_4.38965",TRUE,5.488458,"SRX2884278_SRR5646669_NODE_4236_length_1134_cov_4.38965","SRX2884278_SRR5646669","Kim17"
"2574","NODE_4256_length_1126_cov_4.63495",TRUE,0.632699,"SRX2884278_SRR5646669_NODE_4256_length_1126_cov_4.63495","SRX2884278_SRR5646669","Kim17"
"2575","NODE_4265_length_1123_cov_67.7193",TRUE,79.637396,"SRX2884278_SRR5646669_NODE_4265_length_1123_cov_67.7193","SRX2884278_SRR5646669","Kim17"
"2576","NODE_4275_length_1121_cov_9.5046",TRUE,10.847717,"SRX2884278_SRR5646669_NODE_4275_length_1121_cov_9.5046","SRX2884278_SRR5646669","Kim17"
"2577","NODE_4283_length_1119_cov_5.48987",TRUE,7.471295,"SRX2884278_SRR5646669_NODE_4283_length_1119_cov_5.48987","SRX2884278_SRR5646669","Kim17"
"2578","NODE_4291_length_1116_cov_3.70637",TRUE,0.035521,"SRX2884278_SRR5646669_NODE_4291_length_1116_cov_3.70637","SRX2884278_SRR5646669","Kim17"
"2579","NODE_4361_length_1086_cov_4.48053",TRUE,0.415342,"SRX2884278_SRR5646669_NODE_4361_length_1086_cov_4.48053","SRX2884278_SRR5646669","Kim17"
"2580","NODE_4389_length_1079_cov_3.62046",TRUE,0.232534,"SRX2884278_SRR5646669_NODE_4389_length_1079_cov_3.62046","SRX2884278_SRR5646669","Kim17"
"2581","NODE_4408_length_1073_cov_11.4192",TRUE,0.037211,"SRX2884278_SRR5646669_NODE_4408_length_1073_cov_11.4192","SRX2884278_SRR5646669","Kim17"
"2582","NODE_4414_length_1069_cov_2.98842",TRUE,3.668625,"SRX2884278_SRR5646669_NODE_4414_length_1069_cov_2.98842","SRX2884278_SRR5646669","Kim17"
"2583","NODE_4454_length_1056_cov_3.82111",TRUE,0.075848,"SRX2884278_SRR5646669_NODE_4454_length_1056_cov_3.82111","SRX2884278_SRR5646669","Kim17"
"2584","NODE_4457_length_1055_cov_13.2045",TRUE,0.455604,"SRX2884278_SRR5646669_NODE_4457_length_1055_cov_13.2045","SRX2884278_SRR5646669","Kim17"
"2585","NODE_4462_length_1051_cov_6.74067",TRUE,0.228835,"SRX2884278_SRR5646669_NODE_4462_length_1051_cov_6.74067","SRX2884278_SRR5646669","Kim17"
"2586","NODE_4485_length_1045_cov_6.19862",TRUE,7.795121,"SRX2884278_SRR5646669_NODE_4485_length_1045_cov_6.19862","SRX2884278_SRR5646669","Kim17"
"2587","NODE_4489_length_1043_cov_4.29802",TRUE,0.153954,"SRX2884278_SRR5646669_NODE_4489_length_1043_cov_4.29802","SRX2884278_SRR5646669","Kim17"
"2588","NODE_4559_length_1015_cov_3.43992",TRUE,4.776189,"SRX2884278_SRR5646669_NODE_4559_length_1015_cov_3.43992","SRX2884278_SRR5646669","Kim17"
"2589","NODE_4577_length_1009_cov_2.60451",TRUE,2.963436,"SRX2884278_SRR5646669_NODE_4577_length_1009_cov_2.60451","SRX2884278_SRR5646669","Kim17"
"2590","NODE_4597_length_1003_cov_4.47113",TRUE,5.2004,"SRX2884278_SRR5646669_NODE_4597_length_1003_cov_4.47113","SRX2884278_SRR5646669","Kim17"
"2591","NODE_4609_length_996_cov_3.3271",TRUE,3.701518,"SRX2884278_SRR5646669_NODE_4609_length_996_cov_3.3271","SRX2884278_SRR5646669","Kim17"
"2592","NODE_4642_length_988_cov_3.11518",TRUE,3.778747,"SRX2884278_SRR5646669_NODE_4642_length_988_cov_3.11518","SRX2884278_SRR5646669","Kim17"
"2593","NODE_4651_length_983_cov_17.1789",TRUE,0.495908,"SRX2884278_SRR5646669_NODE_4651_length_983_cov_17.1789","SRX2884278_SRR5646669","Kim17"
"2594","NODE_4678_length_976_cov_2.61082",TRUE,0.125052,"SRX2884278_SRR5646669_NODE_4678_length_976_cov_2.61082","SRX2884278_SRR5646669","Kim17"
"2595","NODE_4701_length_966_cov_19.7128",TRUE,0.675309,"SRX2884278_SRR5646669_NODE_4701_length_966_cov_19.7128","SRX2884278_SRR5646669","Kim17"
"2596","NODE_4729_length_956_cov_3.09859",TRUE,0.256458,"SRX2884278_SRR5646669_NODE_4729_length_956_cov_3.09859","SRX2884278_SRR5646669","Kim17"
"2597","NODE_4747_length_950_cov_7.04689",TRUE,8.838491,"SRX2884278_SRR5646669_NODE_4747_length_950_cov_7.04689","SRX2884278_SRR5646669","Kim17"
"2598","NODE_4771_length_943_cov_9.01099",TRUE,10.47698,"SRX2884278_SRR5646669_NODE_4771_length_943_cov_9.01099","SRX2884278_SRR5646669","Kim17"
"2599","NODE_4787_length_940_cov_5.1323",TRUE,6.280941,"SRX2884278_SRR5646669_NODE_4787_length_940_cov_5.1323","SRX2884278_SRR5646669","Kim17"
"2600","NODE_4791_length_938_cov_31.7215",TRUE,39.881902,"SRX2884278_SRR5646669_NODE_4791_length_938_cov_31.7215","SRX2884278_SRR5646669","Kim17"
"2601","NODE_4864_length_908_cov_2.99429",TRUE,3.575144,"SRX2884278_SRR5646669_NODE_4864_length_908_cov_2.99429","SRX2884278_SRR5646669","Kim17"
"2602","NODE_4876_length_904_cov_3.03674",TRUE,3.615463,"SRX2884278_SRR5646669_NODE_4876_length_904_cov_3.03674","SRX2884278_SRR5646669","Kim17"
"2603","NODE_4908_length_895_cov_2.79698",TRUE,0.787647,"SRX2884278_SRR5646669_NODE_4908_length_895_cov_2.79698","SRX2884278_SRR5646669","Kim17"
"2604","NODE_4936_length_888_cov_5.15322",TRUE,7.157823,"SRX2884278_SRR5646669_NODE_4936_length_888_cov_5.15322","SRX2884278_SRR5646669","Kim17"
"2605","NODE_5079_length_850_cov_3.25704",TRUE,0.19755,"SRX2884278_SRR5646669_NODE_5079_length_850_cov_3.25704","SRX2884278_SRR5646669","Kim17"
"2606","NODE_5082_length_849_cov_4.43873",TRUE,6.811195,"SRX2884278_SRR5646669_NODE_5082_length_849_cov_4.43873","SRX2884278_SRR5646669","Kim17"
"2607","NODE_5092_length_847_cov_3.5774",TRUE,0.248028,"SRX2884278_SRR5646669_NODE_5092_length_847_cov_3.5774","SRX2884278_SRR5646669","Kim17"
"2608","NODE_5123_length_840_cov_4.33209",TRUE,0.050123,"SRX2884278_SRR5646669_NODE_5123_length_840_cov_4.33209","SRX2884278_SRR5646669","Kim17"
"2609","NODE_5154_length_832_cov_3.4393",TRUE,0.253631,"SRX2884278_SRR5646669_NODE_5154_length_832_cov_3.4393","SRX2884278_SRR5646669","Kim17"
"2610","NODE_5155_length_832_cov_8.7572",TRUE,0.152178,"SRX2884278_SRR5646669_NODE_5155_length_832_cov_8.7572","SRX2884278_SRR5646669","Kim17"
"2611","NODE_5170_length_827_cov_4.43451",TRUE,0.357774,"SRX2884278_SRR5646669_NODE_5170_length_827_cov_4.43451","SRX2884278_SRR5646669","Kim17"
"2612","NODE_5193_length_822_cov_7.14575",TRUE,9.40676,"SRX2884278_SRR5646669_NODE_5193_length_822_cov_7.14575","SRX2884278_SRR5646669","Kim17"
"2613","NODE_5227_length_814_cov_18.717",TRUE,0,"SRX2884278_SRR5646669_NODE_5227_length_814_cov_18.717","SRX2884278_SRR5646669","Kim17"
"2614","NODE_526_length_4944_cov_89.7785",TRUE,0.302897,"SRX2884278_SRR5646669_NODE_526_length_4944_cov_89.7785","SRX2884278_SRR5646669","Kim17"
"2615","NODE_5297_length_797_cov_5.69372",TRUE,7.339227,"SRX2884278_SRR5646669_NODE_5297_length_797_cov_5.69372","SRX2884278_SRR5646669","Kim17"
"2616","NODE_5318_length_792_cov_3.55599",TRUE,3.854475,"SRX2884278_SRR5646669_NODE_5318_length_792_cov_3.55599","SRX2884278_SRR5646669","Kim17"
"2617","NODE_5321_length_792_cov_4.35046",TRUE,4.970787,"SRX2884278_SRR5646669_NODE_5321_length_792_cov_4.35046","SRX2884278_SRR5646669","Kim17"
"2618","NODE_5355_length_784_cov_3.58722",TRUE,4.517324,"SRX2884278_SRR5646669_NODE_5355_length_784_cov_3.58722","SRX2884278_SRR5646669","Kim17"
"2619","NODE_5416_length_766_cov_4.42292",TRUE,5.01217,"SRX2884278_SRR5646669_NODE_5416_length_766_cov_4.42292","SRX2884278_SRR5646669","Kim17"
"2620","NODE_5444_length_759_cov_49.9408",TRUE,36.354454,"SRX2884278_SRR5646669_NODE_5444_length_759_cov_49.9408","SRX2884278_SRR5646669","Kim17"
"2621","NODE_5490_length_745_cov_3.98596",TRUE,5.790404,"SRX2884278_SRR5646669_NODE_5490_length_745_cov_3.98596","SRX2884278_SRR5646669","Kim17"
"2622","NODE_5492_length_745_cov_4.10815",TRUE,0.058356,"SRX2884278_SRR5646669_NODE_5492_length_745_cov_4.10815","SRX2884278_SRR5646669","Kim17"
"2623","NODE_5528_length_738_cov_3.59007",TRUE,0.413495,"SRX2884278_SRR5646669_NODE_5528_length_738_cov_3.59007","SRX2884278_SRR5646669","Kim17"
"2624","NODE_5545_length_735_cov_17.7379",TRUE,17.704626,"SRX2884278_SRR5646669_NODE_5545_length_735_cov_17.7379","SRX2884278_SRR5646669","Kim17"
"2625","NODE_5546_length_735_cov_10.4444",TRUE,0.118764,"SRX2884278_SRR5646669_NODE_5546_length_735_cov_10.4444","SRX2884278_SRR5646669","Kim17"
"2626","NODE_5547_length_735_cov_2.88034",TRUE,2.137752,"SRX2884278_SRR5646669_NODE_5547_length_735_cov_2.88034","SRX2884278_SRR5646669","Kim17"
"2627","NODE_5601_length_724_cov_5.38495",TRUE,0.181657,"SRX2884278_SRR5646669_NODE_5601_length_724_cov_5.38495","SRX2884278_SRR5646669","Kim17"
"2628","NODE_5706_length_705_cov_15.9717",TRUE,2.088417,"SRX2884278_SRR5646669_NODE_5706_length_705_cov_15.9717","SRX2884278_SRR5646669","Kim17"
"2629","NODE_5770_length_693_cov_6.08182",TRUE,5.399823,"SRX2884278_SRR5646669_NODE_5770_length_693_cov_6.08182","SRX2884278_SRR5646669","Kim17"
"2630","NODE_5829_length_684_cov_4.06759",TRUE,5.153404,"SRX2884278_SRR5646669_NODE_5829_length_684_cov_4.06759","SRX2884278_SRR5646669","Kim17"
"2631","NODE_5949_length_660_cov_4.5311",TRUE,5.882575,"SRX2884278_SRR5646669_NODE_5949_length_660_cov_4.5311","SRX2884278_SRR5646669","Kim17"
"2632","NODE_624_length_4654_cov_28.4811",TRUE,0.067496,"SRX2884278_SRR5646669_NODE_624_length_4654_cov_28.4811","SRX2884278_SRR5646669","Kim17"
"2633","NODE_659_length_4551_cov_10.4416",TRUE,6.992725,"SRX2884278_SRR5646669_NODE_659_length_4551_cov_10.4416","SRX2884278_SRR5646669","Kim17"
"2634","NODE_705_length_4424_cov_17.5844",TRUE,5.492048,"SRX2884278_SRR5646669_NODE_705_length_4424_cov_17.5844","SRX2884278_SRR5646669","Kim17"
"2635","NODE_753_length_4301_cov_19.1945",TRUE,19.300665,"SRX2884278_SRR5646669_NODE_753_length_4301_cov_19.1945","SRX2884278_SRR5646669","Kim17"
"2636","NODE_754_length_4299_cov_12.0992",TRUE,0.073298,"SRX2884278_SRR5646669_NODE_754_length_4299_cov_12.0992","SRX2884278_SRR5646669","Kim17"
"2637","NODE_758_length_4294_cov_9.70805",TRUE,0.228315,"SRX2884278_SRR5646669_NODE_758_length_4294_cov_9.70805","SRX2884278_SRR5646669","Kim17"
"2638","NODE_833_length_4148_cov_24.3461",TRUE,15.181239,"SRX2884278_SRR5646669_NODE_833_length_4148_cov_24.3461","SRX2884278_SRR5646669","Kim17"
"2639","NODE_951_length_3891_cov_33.459",TRUE,34.301956,"SRX2884278_SRR5646669_NODE_951_length_3891_cov_33.459","SRX2884278_SRR5646669","Kim17"
"2640","NODE_999_length_3789_cov_8.98243",TRUE,0.046458,"SRX2884278_SRR5646669_NODE_999_length_3789_cov_8.98243","SRX2884278_SRR5646669","Kim17"
"2641","NODE_109_length_1018_cov_5.03147",TRUE,0,"SRX5158494_SRR8347533_NODE_109_length_1018_cov_5.03147","SRX5158494_SRR8347533","Kim17"
"2642","NODE_30_length_1875_cov_6.52009",TRUE,0,"SRX5158494_SRR8347533_NODE_30_length_1875_cov_6.52009","SRX5158494_SRR8347533","Kim17"
"2643","NODE_31_length_1854_cov_10.017",TRUE,0,"SRX5158494_SRR8347533_NODE_31_length_1854_cov_10.017","SRX5158494_SRR8347533","Kim17"
"2644","NODE_66_length_1283_cov_16.5184",TRUE,933.442001,"SRX5158494_SRR8347533_NODE_66_length_1283_cov_16.5184","SRX5158494_SRR8347533","Kim17"
"2645","NODE_9_length_2549_cov_16.2369",TRUE,811.077367,"SRX5158494_SRR8347533_NODE_9_length_2549_cov_16.2369","SRX5158494_SRR8347533","Kim17"
"2646","NODE_1021_length_1203_cov_7.63932",TRUE,160.498311,"SRX5158495_SRR8347532_NODE_1021_length_1203_cov_7.63932","SRX5158495_SRR8347532","Kim17"
