"Name","SRX697834_SRR1571704_TPM","SRX697835_SRR1571705_TPM","SRX697836_SRR1571706_TPM","SRX697837_SRR1571707_TPM","SRX697838_SRR1571708_TPM","SRX697839_SRR1571709_TPM","SRX697840_SRR1571710_TPM","SRX697841_SRR1571711_TPM","pir","subfam"
"NODE_567_length_10226_cov_274.465",35.645299,33.815481,22.18381,26.284019,18.966201,8.921262,6.541393,9.404354,FALSE,"none"
"NODE_568_length_10214_cov_111.069",8.748121,10.965658,10.691186,13.117509,11.066854,6.146031,2.805303,3.46733,FALSE,"none"
"NODE_569_length_10210_cov_41.2685",4.03958,4.033693,3.713726,3.501586,2.034161,1.599742,2.141047,3.296564,FALSE,"none"
"NODE_570_length_10198_cov_64.1706",4.116901,4.905441,4.911006,6.319759,4.599985,3.385703,2.93509,3.796005,FALSE,"none"
"NODE_571_length_10180_cov_46.7499",3.604468,3.872037,2.658108,2.396968,2.002167,2.984348,5.226572,4.929997,FALSE,"none"
"NODE_572_length_10177_cov_98.6166",9.336577,7.413826,6.096901,8.209496,9.40806,8.196406,5.737712,4.935206,FALSE,"none"
"NODE_573_length_10174_cov_64.313",3.46334,1.783346,2.386073,5.321058,7.810436,7.278813,5.371486,3.86119,FALSE,"none"
"NODE_574_length_10167_cov_48.818",2.247882,3.412035,4.939501,6.918504,5.197141,2.778699,1.87898,2.247509,FALSE,"none"
"NODE_575_length_10154_cov_178.675",0.551492,3.432717,0.13442,0.240321,3.201981,19.911275,40.313576,39.079872,FALSE,"none"
"NODE_576_length_10147_cov_80.0745",2.095344,5.607811,3.824887,3.889656,2.510977,5.585709,11.614737,11.805535,FALSE,"none"
"NODE_577_length_10146_cov_79.0736",7.500601,7.718871,6.977901,8.114719,7.331696,3.735638,2.320512,2.871553,FALSE,"none"
"NODE_578_length_10127_cov_137.5",7.802525,4.982348,6.780702,15.285342,19.739781,12.554305,6.866041,6.95605,FALSE,"none"
"NODE_579_length_10115_cov_104.506",10.996523,12.143112,7.439681,3.72909,1.571667,4.576811,9.018307,8.667514,FALSE,"none"
"NODE_580_length_10109_cov_97.6678",0.108095,2.055893,0.135028,0.524802,2.416457,11.829405,23.403919,18.745276,FALSE,"none"
"NODE_581_length_10106_cov_30.1255",1.941788,1.822714,2.554567,4.120938,3.529858,1.587701,0.758862,1.061045,FALSE,"none"
"NODE_582_length_10093_cov_118.047",7.677561,8.106394,8.038934,10.808676,10.363051,7.418804,7.258496,8.489235,FALSE,"none"
"NODE_583_length_10064_cov_67.593",4.963241,5.564911,5.915644,6.919216,4.700747,3.310177,3.903985,4.707581,FALSE,"none"
"NODE_584_length_10060_cov_76.509",5.119176,2.224577,3.994104,7.47853,11.024087,8.403039,4.340248,3.656619,FALSE,"none"
"NODE_585_length_10049_cov_64.7253",6.299807,5.402012,5.218986,5.867585,5.274616,3.376542,3.186527,3.686554,FALSE,"none"
"NODE_586_length_10045_cov_87.8475",6.684442,7.331883,6.938134,9.789498,8.161375,4.796492,4.463613,4.857341,FALSE,"none"
"NODE_587_length_10042_cov_100.722",8.91377,9.787602,9.746102,12.097166,10.338185,4.214959,2.150625,2.223347,FALSE,"none"
"NODE_588_length_10036_cov_157.489",11.540999,10.984053,10.798159,14.467153,12.711827,6.2731,3.437733,2.98112,FALSE,"none"
"NODE_589_length_10029_cov_86.2034",8.763085,8.005121,6.963032,8.800298,8.103572,4.51038,2.884692,2.883433,FALSE,"none"
"NODE_590_length_10022_cov_118.405",0.404387,1.849069,0.225059,0.709443,2.4102,13.059213,25.036624,26.435972,FALSE,"none"
"NODE_591_length_10019_cov_61.5684",3.275741,3.89685,3.637585,3.569482,3.256881,4.45692,5.518041,8.690374,FALSE,"none"
"NODE_592_length_10014_cov_39.0398",3.387786,2.781766,3.022982,3.985388,2.976386,2.20056,1.78048,2.358108,FALSE,"none"
"NODE_593_length_9997_cov_27.4549",1.492449,1.744719,2.409377,3.428199,2.736009,1.83174,1.144167,1.392552,FALSE,"none"
"NODE_594_length_9987_cov_46.9918",3.284741,1.701476,1.694796,2.253588,5.492103,6.446468,4.143403,3.027975,FALSE,"none"
"NODE_595_length_9984_cov_47.8681",4.958076,5.678826,4.833707,4.987331,2.257318,1.619058,1.496124,2.342113,FALSE,"none"
"NODE_596_length_9980_cov_82.2367",6.348054,4.691513,4.809261,7.256822,8.856841,6.803827,4.685727,4.586562,FALSE,"none"
"NODE_597_length_9978_cov_463.852",46.087246,39.013599,32.620976,36.463316,32.799752,27.601352,25.442897,29.725572,FALSE,"none"
"NODE_598_length_9978_cov_366.005",37.021497,31.492116,22.742908,30.063458,35.376339,22.161375,21.042381,22.450946,FALSE,"none"
"NODE_599_length_9977_cov_76.4812",6.20004,0.5512,1.041208,3.914519,13.405308,11.424351,5.894343,4.392386,FALSE,"none"
"NODE_600_length_9965_cov_38.7103",1.156231,1.065119,0.857814,1.376338,2.446382,4.168692,7.555878,5.019703,FALSE,"none"
"NODE_601_length_9961_cov_55.0209",4.219909,4.646599,4.375584,5.332662,4.410848,3.274899,3.397817,3.539053,FALSE,"none"
"NODE_602_length_9960_cov_28.3045",1.403731,2.214148,2.741663,3.937302,2.942719,1.488742,1.101194,0.904713,FALSE,"none"
"NODE_603_length_9950_cov_88.1787",5.264085,4.278036,4.16439,7.050656,8.612145,6.355874,6.371801,8.514635,FALSE,"none"
"NODE_604_length_9941_cov_65.1146",2.94121,3.690977,3.415793,3.742104,3.040199,4.790861,8.826654,8.684405,FALSE,"none"
"NODE_605_length_9941_cov_44.6512",3.257777,3.631076,3.66226,5.365369,3.534583,2.352154,2.383538,2.325864,FALSE,"none"
"NODE_606_length_9933_cov_30.9949",2.277331,2.353149,2.204355,2.339363,2.27501,1.746007,1.693611,3.026416,FALSE,"none"
"NODE_607_length_9922_cov_77.2413",6.679678,5.886729,6.32434,9.563361,8.600077,4.179468,2.577188,2.591786,FALSE,"none"
"NODE_608_length_9903_cov_56.2885",4.720633,5.283542,4.801608,5.172239,3.617097,1.8167,1.74808,2.276446,FALSE,"none"
"NODE_609_length_9883_cov_100.968",9.811176,9.229247,7.614087,8.149812,7.185053,5.544215,4.439637,5.930052,FALSE,"none"
"NODE_610_length_9882_cov_225.8",0.170536,3.884975,0.192253,0.268533,3.364454,22.639695,48.612034,53.707828,FALSE,"none"
"NODE_611_length_9882_cov_219.764",24.432795,24.43903,19.377465,21.174867,14.425401,6.823842,5.604597,7.838416,FALSE,"none"
"NODE_612_length_9874_cov_39.6967",3.317516,3.364523,3.499241,4.447801,3.726921,1.98226,1.597472,1.891602,FALSE,"none"
"NODE_613_length_9866_cov_55.7605",4.869849,4.063739,2.95454,3.999241,5.122386,4.385674,4.119992,3.981454,FALSE,"none"
"NODE_614_length_9864_cov_80.687",8.773068,10.232148,8.52467,7.910836,4.124026,2.775336,3.437671,3.518393,FALSE,"none"
"NODE_615_length_9856_cov_282.069",29.997811,35.733624,27.920674,31.3127,18.77901,8.837108,5.627511,8.684596,FALSE,"none"
"NODE_616_length_9849_cov_232.675",18.258773,16.600102,17.819911,32.330272,26.242874,13.351344,7.485386,8.525704,FALSE,"none"
"NODE_617_length_9843_cov_89.2986",7.317691,6.314762,5.615907,8.40424,9.2501,5.270577,3.84944,5.833224,FALSE,"none"
"NODE_618_length_9809_cov_81.2984",6.495007,6.901302,7.943845,9.648117,6.502803,3.897874,2.895315,3.519482,FALSE,"none"
"NODE_619_length_9794_cov_61.8854",2.744198,3.027406,3.013218,4.530921,5.471913,5.721674,5.209019,7.357808,FALSE,"none"
"NODE_620_length_9786_cov_41.5507",1.624656,2.152987,1.481905,1.182491,2.49187,4.469657,6.245156,5.723942,FALSE,"none"
"NODE_621_length_9765_cov_206.643",25.197591,25.717735,20.430755,22.255278,12.80673,5.325274,4.149502,6.866615,FALSE,"none"
"NODE_622_length_9765_cov_243.697",10.305478,11.233532,8.781144,10.877718,13.201729,17.274379,24.435191,43.95523,FALSE,"none"
"NODE_623_length_9761_cov_32.373",1.943128,1.082115,1.241066,2.660201,3.869624,3.902685,2.444125,2.597299,FALSE,"none"
"NODE_624_length_9756_cov_65.9368",5.678231,6.298708,5.794662,7.703906,4.442575,2.49819,2.504454,4.065238,FALSE,"none"
"NODE_625_length_9741_cov_44.6439",2.043808,2.705286,3.523698,5.21543,4.034166,3.111202,2.97826,3.033178,FALSE,"none"
"NODE_626_length_9732_cov_69.3265",6.68022,7.213343,6.913675,7.145917,5.814914,3.114126,2.095733,2.530194,FALSE,"none"
"NODE_627_length_9692_cov_46.2917",3.558614,1.668983,2.254378,4.80404,8.064029,4.099559,1.534981,1.987263,FALSE,"none"
"NODE_628_length_9686_cov_199.323",18.15809,17.805677,14.959247,17.975063,16.541592,13.996016,12.329663,10.646263,FALSE,"none"
"NODE_629_length_9683_cov_156.594",8.40321,8.39868,9.568932,20.736618,21.850753,10.361637,6.009952,7.963069,FALSE,"none"
"NODE_630_length_9683_cov_57.1651",4.158266,5.757979,6.100372,6.256521,3.496728,2.326614,2.017905,3.360267,FALSE,"none"
"NODE_631_length_9682_cov_30.4297",1.689411,3.267596,4.118764,3.476582,1.608779,0.979399,1.056842,1.821297,FALSE,"none"
"NODE_632_length_9684_cov_64.3944",5.709011,6.436306,5.518163,6.429589,5.228747,3.039705,2.815336,2.981797,FALSE,"none"
"NODE_633_length_9659_cov_47.9143",4.566319,5.311487,4.943801,5.161549,3.919772,1.957516,1.303339,1.554103,FALSE,"none"
"NODE_634_length_9655_cov_24.018",0.724258,1.097548,1.509422,2.077068,2.291146,1.795102,2.210108,2.083335,FALSE,"none"
"NODE_635_length_9652_cov_115.6",9.776332,9.508828,8.358629,11.833114,11.262579,7.733367,4.338367,5.403679,FALSE,"none"
"NODE_636_length_9648_cov_102.71",7.103,6.969237,6.100672,9.581134,9.962942,7.796927,7.411761,7.14997,FALSE,"none"
"NODE_637_length_9630_cov_99.3385",9.259777,5.126577,3.661412,5.078826,12.16731,12.87457,6.92814,5.358353,FALSE,"none"
"NODE_638_length_9620_cov_21.3727",0.983407,0.837247,1.008982,1.920156,1.975859,2.067593,1.838119,1.943286,FALSE,"none"
"NODE_639_length_9613_cov_59.3592",3.839579,3.749388,3.476697,4.281817,4.766152,4.182224,4.090117,6.610862,FALSE,"none"
"NODE_640_length_9610_cov_154.916",10.680869,14.986638,13.388091,10.735326,6.358471,7.558902,10.396548,16.640407,FALSE,"none"
"NODE_641_length_9591_cov_47.0896",3.216614,4.395638,5.090493,6.46159,3.644905,1.970318,1.44611,2.049784,FALSE,"none"
"NODE_642_length_9583_cov_28.9621",2.810388,3.233017,2.944343,3.806826,1.822381,0.995756,0.660435,1.073951,FALSE,"none"
"NODE_643_length_9583_cov_142.096",14.778487,17.3471,12.596988,14.072579,6.913476,4.535548,5.292746,6.815484,FALSE,"none"
"NODE_644_length_9580_cov_637.588",1.117853,34.661177,13.730877,4.664415,3.113933,53.920856,142.280918,118.018306,FALSE,"none"
"NODE_645_length_9572_cov_47.2969",4.089584,5.41574,4.673016,4.793318,2.322631,1.847948,2.483042,3.005031,FALSE,"none"
"NODE_646_length_9563_cov_27.657",1.577354,1.836837,1.447429,1.682568,1.489993,2.141777,2.76001,3.619634,FALSE,"none"
"NODE_647_length_9562_cov_63.8348",8.199251,9.231514,5.206444,1.973281,2.481047,3.024364,3.049009,3.372523,FALSE,"none"
"NODE_648_length_9540_cov_169.65",12.557387,9.457224,9.406453,14.373721,18.844661,14.30351,9.851433,10.094081,FALSE,"none"
"NODE_649_length_9535_cov_61.1121",6.323478,7.364924,5.898432,4.216209,1.564222,2.422795,4.293609,4.036372,FALSE,"none"
"NODE_650_length_9532_cov_240.286",24.813189,25.27457,23.853063,24.17356,20.380425,11.267163,5.466584,6.16016,FALSE,"none"
"NODE_651_length_9519_cov_89.6829",7.295145,10.569497,9.884983,11.687361,6.117945,3.656634,2.397642,2.511479,FALSE,"none"
"NODE_652_length_9507_cov_107.333",6.976304,5.058229,4.349199,8.466032,13.036954,9.589953,6.679501,8.345216,FALSE,"none"
"NODE_653_length_9507_cov_53.991",3.695852,3.424033,3.43072,5.374045,7.179715,4.290843,2.238227,2.725182,FALSE,"none"
"NODE_654_length_9501_cov_62.9867",4.240587,3.608973,4.796089,7.775574,7.137571,4.195599,3.125607,3.514315,FALSE,"none"
"NODE_655_length_9484_cov_62.412",5.834485,6.46505,5.98007,5.476918,3.817938,2.535079,1.839019,2.676236,FALSE,"none"
"NODE_656_length_9480_cov_96.2056",8.884908,7.245821,6.718378,9.659114,9.054664,6.151034,4.809072,4.937149,FALSE,"none"
"NODE_657_length_9478_cov_57.2161",4.78964,4.041806,3.391499,5.340355,5.651604,4.107709,3.82961,3.355568,FALSE,"none"
"NODE_658_length_9475_cov_92.0917",7.143785,7.682348,8.436479,11.954505,9.031744,3.953433,3.056145,3.65842,FALSE,"none"
"NODE_659_length_9465_cov_19.7443",1.131666,2.09351,2.755713,2.592544,1.036989,0.627162,0.576311,0.896996,FALSE,"none"
"NODE_660_length_9463_cov_56.0058",3.743362,3.839534,3.841435,5.430035,6.305979,2.898069,2.292596,2.740462,FALSE,"none"
"NODE_661_length_9458_cov_364.681",42.556246,42.104879,34.325863,30.943589,26.536711,14.928456,9.291992,10.390648,FALSE,"none"
"NODE_662_length_9452_cov_110.191",8.470256,7.855824,8.382675,12.461146,12.21667,7.160878,3.850439,4.739081,FALSE,"none"
"NODE_663_length_9432_cov_89.3079",4.604387,5.306954,4.499553,4.760226,3.538501,2.24562,2.652481,3.470115,FALSE,"none"
"NODE_664_length_9426_cov_305.328",27.575274,28.672602,20.535072,22.120708,20.193014,15.340234,16.622031,20.57838,FALSE,"none"
"NODE_665_length_9412_cov_150.57",22.292781,25.050938,14.546411,8.490406,6.353804,4.145302,3.635127,4.001141,FALSE,"none"
"NODE_666_length_9409_cov_135.685",13.756376,12.152955,8.58779,11.115258,9.37172,8.476328,8.947503,7.252078,FALSE,"none"
"NODE_667_length_9406_cov_83.9851",6.773423,5.089865,5.364959,9.539336,10.955186,6.083253,3.246851,2.939156,FALSE,"none"
"NODE_668_length_9360_cov_64.998",3.868692,2.752626,2.967421,4.529185,5.540393,4.502406,5.996668,9.136051,FALSE,"none"
"NODE_669_length_9359_cov_46.9064",3.102876,4.21174,4.793954,5.869282,3.905364,2.22035,1.468174,2.453984,FALSE,"none"
"NODE_670_length_9348_cov_37.5804",2.409192,3.144919,2.403026,1.602632,1.578256,3.213086,4.402552,3.817165,FALSE,"none"
"NODE_671_length_9331_cov_29.9318",1.433731,2.034568,2.961792,3.825435,2.866287,1.786847,1.717739,1.711477,FALSE,"none"
"NODE_672_length_9327_cov_25.8112",2.46829,2.742143,1.984071,1.88111,1.293453,1.256115,1.296458,1.474642,FALSE,"none"
"NODE_673_length_9309_cov_122.248",10.074543,5.427832,4.647924,9.20968,18.497081,11.253811,6.498878,6.18781,FALSE,"none"
"NODE_674_length_9293_cov_78.5804",2.610135,1.768461,3.391161,7.185862,8.459214,8.58222,7.224595,8.243231,FALSE,"none"
"NODE_675_length_9285_cov_175.56",19.044103,5.28365,4.301551,13.274861,33.052066,19.279892,6.362814,3.469082,FALSE,"none"
"NODE_676_length_9273_cov_42.3629",2.276587,2.042614,2.659963,6.045051,5.856494,2.617983,1.561922,2.144927,FALSE,"none"
"NODE_677_length_9272_cov_48.672",2.91384,2.841628,3.075728,4.048293,4.739695,3.069109,2.834974,4.689212,FALSE,"none"
"NODE_678_length_9272_cov_92.9259",7.658113,6.282915,6.243587,9.219196,9.278926,6.548814,5.202133,5.244257,FALSE,"none"
"NODE_679_length_9267_cov_96.6546",0.329658,2.614367,0.936411,1.077933,2.06519,10.284077,21.852218,19.298049,FALSE,"none"
"NODE_680_length_9260_cov_105.824",10.069697,8.431874,5.12213,6.547171,7.847769,7.733134,7.841187,9.119488,FALSE,"none"
"NODE_681_length_9251_cov_126.076",12.543357,11.520368,11.676553,13.741241,10.141813,5.553571,3.766799,4.803311,FALSE,"none"
"NODE_682_length_9226_cov_61.9799",5.299399,4.572962,4.576514,5.299931,5.161743,3.51854,3.659041,4.761377,FALSE,"none"
"NODE_683_length_9218_cov_240.41",16.761486,13.227835,11.233453,16.373104,22.234287,18.338212,17.752464,24.070879,FALSE,"none"
"NODE_684_length_9218_cov_40.5903",2.28546,3.008009,3.198447,4.738609,3.571842,2.463334,2.324209,2.783349,FALSE,"none"
"NODE_685_length_9217_cov_63.539",3.752094,1.935763,2.179828,2.236967,5.551823,9.317496,5.945984,3.711388,FALSE,"none"
"NODE_686_length_9213_cov_58.3341",5.198015,5.140902,2.471133,1.442462,0.873155,3.2357,7.868646,7.609467,FALSE,"none"
"NODE_687_length_9207_cov_31.5268",1.421481,2.228787,3.58326,4.553908,2.671656,1.498768,1.426954,1.811612,FALSE,"none"
"NODE_688_length_9205_cov_67.731",4.904452,3.589484,3.461356,6.10252,7.166207,6.122904,4.984465,4.214413,FALSE,"none"
"NODE_689_length_9202_cov_38.3164",4.285003,5.253093,4.457329,3.244192,1.399051,0.797249,1.090942,1.818461,FALSE,"none"
"NODE_690_length_9198_cov_74.8281",5.129298,7.248529,8.989694,10.744292,7.08128,3.108134,1.516285,1.708149,FALSE,"none"
"NODE_691_length_9175_cov_34.4709",3.34016,4.027599,4.263341,3.533275,1.560163,1.332734,1.137818,1.573389,FALSE,"none"
"NODE_692_length_9161_cov_121.674",8.622302,8.031695,9.46326,15.174346,15.158368,7.890039,4.089466,4.050466,FALSE,"none"
"NODE_693_length_9152_cov_87.6116",3.483259,3.797191,3.88285,6.180907,5.862629,6.56651,10.072778,12.599666,FALSE,"none"
"NODE_694_length_9143_cov_299.812",26.142878,26.290017,22.724683,29.573255,31.56545,18.197279,10.656753,10.795959,FALSE,"none"
"NODE_695_length_9127_cov_71.4579",4.683502,2.969238,2.736079,5.486746,9.168091,7.184453,4.993689,4.455849,FALSE,"none"
"NODE_696_length_9123_cov_59.9127",5.554054,6.979783,6.376707,7.074609,3.576952,1.620723,1.43059,1.965837,FALSE,"none"
"NODE_697_length_9121_cov_11.7105",0.425036,0.277765,0.195549,0.541929,1.001474,1.288433,1.617949,1.857417,FALSE,"none"
"NODE_698_length_9120_cov_28.6725",2.142545,3.44236,3.090023,4.027039,1.289863,0.951409,1.086142,1.33689,FALSE,"none"
"NODE_699_length_9118_cov_41.2735",3.306384,3.316277,2.875537,3.579095,3.365346,2.5112,2.032352,2.486108,FALSE,"none"
"NODE_700_length_9109_cov_52.6717",4.309977,5.223615,5.482636,6.77697,4.609585,1.972608,1.559856,1.633289,FALSE,"none"
"NODE_701_length_9109_cov_108.763",8.66899,8.389899,6.712704,8.865404,8.641823,6.034018,5.720363,5.679152,FALSE,"none"
"NODE_702_length_9102_cov_166.009",6.356341,2.580639,2.717131,6.699644,24.687208,26.128839,16.39215,13.82211,FALSE,"none"
"NODE_703_length_9097_cov_51.9474",3.766935,3.408836,3.349423,3.98483,4.473882,3.693606,4.366846,4.490331,FALSE,"none"
"NODE_704_length_9083_cov_352.82",16.747279,3.723463,2.599296,10.963304,43.241665,49.726511,49.501823,37.2415,FALSE,"none"
"NODE_705_length_9077_cov_53.0517",2.497468,1.626318,1.853787,3.408176,6.229754,6.910109,4.870358,3.656564,FALSE,"none"
"NODE_706_length_9068_cov_65.5454",5.24143,4.801365,5.214496,6.969793,7.680313,3.75077,2.582824,2.582565,FALSE,"none"
"NODE_707_length_9060_cov_52.805",3.715597,3.873352,3.592547,3.837128,3.368906,3.201304,3.481217,4.01823,FALSE,"none"
"NODE_708_length_9058_cov_87.4673",5.21711,3.703518,5.770175,11.183879,10.782902,6.609812,4.456661,5.102887,FALSE,"none"
"NODE_709_length_9054_cov_32.0144",2.935754,3.778192,3.701267,3.876927,1.776707,0.861976,0.859113,1.332209,FALSE,"none"
"NODE_710_length_9056_cov_78.1376",6.110585,4.940681,4.76592,5.438725,5.625528,5.132103,5.308628,7.561543,FALSE,"none"
"NODE_711_length_9050_cov_68.3313",5.8141,5.416683,5.279257,9.083066,7.990699,3.920183,1.806133,1.91724,FALSE,"none"
"NODE_712_length_9050_cov_139.806",13.140181,12.58138,11.444364,11.101897,9.842119,8.224631,8.668145,8.575669,FALSE,"none"
"NODE_713_length_9048_cov_106.063",7.764521,6.695097,7.250905,11.579957,11.005659,6.327208,6.29931,6.443416,FALSE,"none"
"NODE_714_length_9043_cov_58.3955",3.016501,1.681276,3.06978,6.358174,7.474013,5.635541,3.517686,3.476245,FALSE,"none"
"NODE_715_length_9039_cov_153.301",16.509206,14.993265,11.26768,11.03805,8.17619,7.088478,8.541101,9.217063,FALSE,"none"
"NODE_716_length_9017_cov_117.228",12.086239,12.06346,9.828896,10.246693,8.843679,5.781267,4.200718,5.673295,FALSE,"none"
"NODE_717_length_9014_cov_89.2766",4.858343,6.294456,4.300571,5.209023,5.122701,4.739782,8.037902,7.53602,FALSE,"none"
"NODE_718_length_9013_cov_121.861",6.762086,6.974046,8.482062,14.328412,13.356241,9.844795,6.176797,6.43296,FALSE,"none"
"NODE_719_length_9005_cov_100.193",9.061871,7.757309,6.241646,9.758503,10.901795,7.024547,5.003909,4.905275,FALSE,"none"
"NODE_720_length_9003_cov_24.8496",1.195842,0.930109,0.887356,1.163941,2.016698,3.092535,3.204187,2.498826,FALSE,"none"
"NODE_721_length_8998_cov_66.3106",5.429964,6.48383,6.959337,8.153547,4.916085,2.408103,1.955058,2.960164,FALSE,"none"
"NODE_722_length_8985_cov_1436.59",112.973241,108.3486,95.689332,115.873773,142.248076,133.602516,91.1139,72.739137,FALSE,"none"
"NODE_723_length_8977_cov_32.4095",2.023443,3.554589,3.332892,2.84187,1.883732,1.466984,1.561366,2.189129,FALSE,"none"
"NODE_724_length_8972_cov_84.8789",5.698874,6.218502,5.549551,7.86283,7.790619,5.292489,5.074039,6.454138,FALSE,"none"
"NODE_725_length_8964_cov_40.406",2.884745,3.04239,3.622486,4.62041,3.529472,1.884532,1.887409,2.258433,FALSE,"none"
"NODE_726_length_8962_cov_37.7472",2.250101,2.963162,3.597938,4.662999,4.019558,2.216452,1.699805,1.768612,FALSE,"none"
"NODE_727_length_8958_cov_83.8025",6.685044,5.602183,5.525087,7.624713,8.02934,5.313557,4.631689,5.597404,FALSE,"none"
"NODE_728_length_8933_cov_42.0882",4.489536,4.545487,3.980662,4.803414,2.609852,1.167319,0.965902,1.320979,FALSE,"none"
"NODE_729_length_8933_cov_43.0721",2.87555,2.467184,3.102647,4.392713,3.96449,2.97373,2.361931,3.095428,FALSE,"none"
"NODE_730_length_8925_cov_34.1067",2.223812,1.024816,0.911449,1.455553,3.538339,3.510717,4.035976,3.804966,FALSE,"none"
"NODE_731_length_8925_cov_21.9928",1.247379,0.382763,0.266565,0.697042,2.077348,3.238975,2.945666,2.555562,FALSE,"none"
"NODE_732_length_8924_cov_56.0518",5.056552,5.340775,4.670739,5.571015,4.721219,2.994786,2.213278,3.276228,FALSE,"none"
"NODE_733_length_8922_cov_52.3842",4.147421,5.28027,5.219794,4.529346,3.957023,2.8534,2.440626,3.015409,FALSE,"none"
"NODE_734_length_8919_cov_82.5152",5.526052,5.758333,4.910531,4.862806,4.572618,6.446826,10.165312,7.877136,FALSE,"none"
"NODE_735_length_8919_cov_38.8409",3.928866,3.892027,3.467717,3.190081,2.931441,2.168543,1.609888,2.236412,FALSE,"none"
"NODE_736_length_8891_cov_33.7672",2.545528,3.160822,3.090818,3.869926,2.535806,1.480909,1.251093,2.153571,FALSE,"none"
"NODE_737_length_8879_cov_38.4333",2.669828,3.751667,2.719823,2.89389,1.875725,2.467202,2.94601,3.342572,FALSE,"none"
"NODE_738_length_8875_cov_96.0022",6.148515,1.610738,2.044228,3.037884,13.274826,17.707053,10.114139,5.100766,FALSE,"none"
"NODE_739_length_8868_cov_71.7617",6.324463,3.925523,4.464927,8.035678,9.983247,5.217995,2.5392,2.473792,FALSE,"none"
"NODE_740_length_8866_cov_81.9443",7.179851,7.259623,6.709299,8.631177,5.317353,3.305465,3.855299,6.541402,FALSE,"none"
"NODE_741_length_8861_cov_117.799",9.956265,12.44148,9.839003,12.759541,8.26405,4.773758,3.903164,6.31283,FALSE,"none"
"NODE_742_length_8860_cov_113",5.801241,2.083605,3.182402,10.060813,15.177472,11.271438,9.009506,10.407842,FALSE,"none"
"NODE_743_length_8853_cov_211.672",13.583381,15.091472,20.773631,28.497995,24.311259,13.701895,5.867527,5.886386,FALSE,"none"
"NODE_744_length_8848_cov_228.834",10.263578,14.377866,7.514773,6.384858,6.582184,21.258305,34.813852,35.50865,FALSE,"none"
"NODE_745_length_8847_cov_35.4321",1.11415,1.233347,2.440804,4.925103,4.330057,2.858266,2.400539,2.364427,FALSE,"none"
"NODE_746_length_8840_cov_74.5487",4.78442,5.972219,3.267881,4.205199,3.927532,5.54977,8.853322,8.732994,FALSE,"none"
"NODE_747_length_8834_cov_56.852",5.563598,6.974488,6.378561,5.400112,3.041867,1.728082,1.847409,2.88144,FALSE,"none"
"NODE_748_length_8833_cov_35.4545",3.773773,3.887468,3.094907,4.035456,2.440677,1.38329,1.179431,1.730852,FALSE,"none"
"NODE_749_length_8832_cov_108.927",3.144707,10.083186,4.186139,3.638371,3.668036,10.340604,16.62962,15.917669,FALSE,"none"
"NODE_750_length_8831_cov_69.9425",6.537035,5.591243,5.045557,8.644323,6.136135,3.416505,2.412601,4.044386,FALSE,"none"
"NODE_751_length_8831_cov_19.0597",0.625282,0.624052,0.525438,0.79494,0.867609,1.497749,2.82488,3.675354,FALSE,"none"
"NODE_752_length_8826_cov_766.917",81.683233,96.586549,76.732313,97.830673,48.633332,17.973489,14.840044,20.227695,FALSE,"none"
"NODE_753_length_8825_cov_122.408",8.041954,7.910473,5.800171,8.428297,9.920219,9.881488,8.874799,9.550031,FALSE,"none"
"NODE_754_length_8812_cov_137.698",6.318354,3.546145,6.43391,14.454577,19.650681,12.481385,8.621784,9.95071,FALSE,"none"
"NODE_755_length_8809_cov_46.7076",2.939021,3.183925,3.251996,3.918026,2.222162,2.26152,3.367661,5.938655,FALSE,"none"
"NODE_756_length_8794_cov_66.3994",5.464813,4.462292,3.714133,4.98438,5.813015,4.863687,4.493159,6.049963,FALSE,"none"
"NODE_757_length_8788_cov_42.9084",1.11095,3.127372,6.150878,5.426146,1.729719,1.530143,1.972677,2.502906,FALSE,"none"
"NODE_758_length_8786_cov_59.3439",2.781833,4.145883,4.228281,5.094866,4.120522,4.828394,5.287808,6.036971,FALSE,"none"
"NODE_759_length_8781_cov_73.3072",6.781792,3.797412,2.655986,3.783096,9.779505,7.28855,4.992158,5.242606,FALSE,"none"
"NODE_760_length_8774_cov_24.9628",2.179555,2.167226,2.027514,1.836835,2.366904,2.041676,1.321871,1.259984,FALSE,"none"
