Geneid,02h_Late.Rings,05h_Rings.Troph.conversion,08h_Early.Trophs,11h_Mid.Trophs,14h_Late.Trophs,17h_Early.Rings,20h_Early.Mid.Rings,23h_Late.Mid.Rings
PCHAS_0100100,76.2465571325032,58.501189912677425,40.10147862145216,35.83095684573469,362.63532622563554,635.7794196916466,233.60184032124482,87.30486780245134
PCHAS_0100200,0.5956433615365273,0.22929346818706292,0.17697168432940272,2.626643424160849,4.047501837601056,3.3152705077164395,1.6796140739712702,0.27682152809650884
PCHAS_0100300,0,0,0.17520784694405986,0.2803174395408796,0.4469770722481089,0,0,0.12997526813550342
PCHAS_0100400,1.0652270949431735,0.7029971654790865,2.48016342773688,2.9519906252381283,2.164530976316977,1.4922261490452804,0.38783704338110286,0.7588592956037621
PCHAS_0100500,57.78553253083291,41.358879806698596,24.09036863604311,30.151360737396743,1261.8227669889575,2644.3352123799596,854.9051910092846,128.7234132602661
PCHAS_0100600,1.1556551294762782,0.43932427945004543,0.9198193222064157,1.6476571135382199,2.809644513314387,2.607880131407204,1.1522129683736548,0.4066586084865715
PCHAS_0100651,2.2416953536163393,2.20594665620613,1.52494908505788,2.0337147648654277,2.6449257479517305,0.35735193237313273,3.8554556318822186,2.647812206773132
PCHAS_0100700,16.391072331357968,21.83257457108579,4.779932712044397,6.30535473954503,57.93567540438136,68.9121871408436,30.324359520974802,15.775211147223823
PCHAS_0100800,4.505108961790979,5.60315915937867,5.373185761899853,5.7810438141483536,9.111173806770875,3.1653148821164034,4.399760277429783,4.0821637290861155
PCHAS_0100900,243.25501228438924,241.2935322311029,201.22422202823827,170.76940478123367,252.78317314358367,305.04045414084527,226.258980467817,220.72377566617507
PCHAS_0101000,50.66539005271128,51.54971688706245,45.092365657974355,38.442036258323654,41.42875389009919,46.261479786116105,39.167391679340376,42.887976699880916
PCHAS_0101100,0.8602668258702026,0.30959943709538196,0.34955360056650314,0.21421961854624572,25.194496517744383,21.28219259828845,3.5816026758296413,0.5825499342317478
PCHAS_0101200,370.8325426105106,339.7150013604453,488.2637647297821,568.508915423286,964.8969272760075,521.0590000667864,368.8905102062074,305.0406932111851
PCHAS_0101300,1175.2895739551268,923.2751394796942,3864.9341659123984,5223.064590546767,6994.847260649734,1641.296179575991,771.1726572996007,760.3741980815512
PCHAS_0101400,7912.312172314733,8158.4931556449,5699.2748608567435,4099.178807972251,5573.716530034344,13136.777369831874,12386.579897648633,10138.346678150556
PCHAS_0101500,12.227855132033447,7.307435828037242,6.816947962891459,7.338665497885052,9.198717136051958,15.212320657682367,18.488868686242363,7.41536274650343
PCHAS_0101600,35.81647884550087,38.03814731153067,19.258185262644204,19.064042027736022,23.26290363489199,48.44225492227982,53.36289728341592,38.990790293831814
PCHAS_0101700,200.04929620437002,219.85273064853186,138.41934925752471,100.86649787568997,62.97325336370363,81.51928126189472,149.4845399645941,207.26532775527227
PCHAS_0101800,0.3402926420656471,0.43284430953680925,0.5060515764323733,0.8204819081760306,1.0985549031403141,0.3254292406222457,0.3719245868509954,0.2594113690967284
